step_originalData, cross_entropy_originalData, loss_originalData, train_accuracy_originalData,step_rotate180, cross_entropy_rotate180, loss_rotate180, train_accuracy_rotate180,step_rotate180transpose, cross_entropy_rotate180transpose, loss_rotate180transpose, train_accuracy_rotate180transpose,step_rotate270, cross_entropy_rotate270, loss_rotate270, train_accuracy_rotate270,step_rotate270transpose, cross_entropy_rotate270transpose, loss_rotate270transpose, train_accuracy_rotate270transpose,step_rotate90, cross_entropy_rotate90, loss_rotate90, train_accuracy_rotate90,step_rotate90transpose, cross_entropy_rotate90transpose, loss_rotate90transpose, train_accuracy_rotate90transpose,step_transpose, cross_entropy_transpose, loss_transpose, train_accuracy_transpose
987,0.657095,0.856235,0.729167,987,0.728735,0.928428,0.705729,987,0.898491,1.08878,0.622396,987,0.886965,1.0783,0.653646,987,0.755444,0.95542,0.739583,987,0.961214,1.15402,0.648438,987,0.794968,0.997052,0.71875,987,0.820871,1.01381,0.65625
1087,0.667881,0.871929,0.732422,1087,0.737022,0.941176,0.722656,1087,1.04047,1.23526,0.625,1087,0.895992,1.09143,0.65625,1087,0.82723,1.03138,0.738281,1087,0.875572,1.07237,0.664063,1087,0.644388,0.851095,0.740234,1087,0.84604,1.04252,0.658203
1180,0.515209,0.723969,0.84375,1180,0.456741,0.665312,0.84375,1180,0.713188,0.91203,0.757813,1180,0.737685,0.936925,0.75,1180,0.467593,0.676306,0.84375,1180,0.742923,0.943594,0.71875,1180,0.380099,0.591151,0.851563,1180,0.595179,0.795553,0.78125
1280,0.624032,0.837675,0.808594,1280,0.630243,0.843836,0.796875,1280,0.914162,1.11787,0.703125,1280,0.760345,0.964357,0.714844,1280,0.564276,0.777897,0.804688,1280,0.825597,1.03119,0.71875,1280,0.599916,0.81601,0.820313,1280,0.768651,0.973634,0.746094
1380,0.596308,0.815432,0.799479,1380,0.517579,0.736237,0.799479,1380,0.740474,0.948842,0.697917,1380,0.709102,0.917671,0.723958,1380,0.486,0.704,0.804688,1380,0.78954,1.00025,0.703125,1380,0.444973,0.666794,0.835938,1380,0.610949,0.820546,0.752604
1480,0.508374,0.733266,0.806641,1480,0.485787,0.710067,0.818359,1480,0.690691,0.904762,0.716797,1480,0.714051,0.927896,0.712891,1480,0.522822,0.746219,0.810547,1480,0.794645,1.01122,0.707031,1480,0.513294,0.740922,0.830078,1480,0.864286,1.0791,0.734375
1573,0.343209,0.57369,0.867188,1573,0.298429,0.527376,0.90625,1573,0.58359,0.803154,0.796875,1573,0.643048,0.862512,0.75,1573,0.341424,0.570088,0.875,1573,0.633068,0.855198,0.78125,1573,0.253935,0.486775,0.929688,1573,0.578597,0.798536,0.8125
1673,0.563953,0.800416,0.84375,1673,0.574151,0.80869,0.824219,1673,0.655823,0.881895,0.777344,1673,0.706668,0.932152,0.734375,1673,0.476183,0.70958,0.832031,1673,0.638627,0.867044,0.765625,1673,0.496279,0.734209,0.878906,1673,0.651027,0.877287,0.792969
1773,0.424407,0.666056,0.84375,1773,0.281645,0.52128,0.838542,1773,0.591464,0.823358,0.778646,1773,0.662129,0.893271,0.736979,1773,0.363144,0.601838,0.851563,1773,0.673141,0.90829,0.757813,1773,0.281864,0.525343,0.888021,1773,0.542699,0.774638,0.789063
1873,0.29949,0.546744,0.859375,1873,0.384741,0.630447,0.841797,1873,0.598902,0.838099,0.789063,1873,0.585425,0.823073,0.740234,1873,0.449758,0.694155,0.851563,1873,0.656385,0.898456,0.753906,1873,0.462205,0.711221,0.873047,1873,0.661758,0.899491,0.769531
1966,0.348857,0.60163,0.882813,1966,0.269065,0.519843,0.90625,1966,0.454492,0.700449,0.867188,1966,0.485978,0.730151,0.835938,1966,0.234288,0.483906,0.90625,1966,0.515414,0.764343,0.804688,1966,0.162931,0.417001,0.929688,1966,0.426688,0.67057,0.828125
2066,0.313245,0.571518,0.882813,2066,0.365014,0.620903,0.898438,2066,0.523299,0.775953,0.847656,2066,0.558603,0.809221,0.820313,2066,0.3958,0.650241,0.894531,2066,0.562286,0.818433,0.789063,2066,0.345765,0.605,0.90625,2066,0.472477,0.723478,0.820313
2166,0.339089,0.602552,0.885417,2166,0.294712,0.555509,0.898438,2166,0.551296,0.810627,0.828125,2166,0.581075,0.838134,0.802083,2166,0.280546,0.539662,0.903646,2166,0.548208,0.811845,0.796875,2166,0.307451,0.571058,0.901042,2166,0.527304,0.784992,0.807292
2266,0.20939,0.477596,0.894531,2266,0.228156,0.493395,0.902344,2266,0.398381,0.664783,0.828125,2266,0.425117,0.68886,0.8125,2266,0.246956,0.512107,0.90625,2266,0.538781,0.809669,0.798828,2266,0.33926,0.607732,0.900391,2266,0.48562,0.749375,0.810547
2359,0.203605,0.477157,0.929688,2359,0.146403,0.415568,0.945313,2359,0.357954,0.630987,0.828125,2359,0.378663,0.649098,0.851563,2359,0.174531,0.443672,0.929688,2359,0.337474,0.615172,0.882813,2359,0.164724,0.437022,0.9375,2359,0.446622,0.717202,0.867188
2459,0.183841,0.46203,0.933594,2459,0.296042,0.570331,0.917969,2459,0.350269,0.630202,0.835938,2459,0.40188,0.678947,0.851563,2459,0.372531,0.646008,0.890625,2459,0.467175,0.752094,0.859375,2459,0.369035,0.644948,0.90625,2459,0.433196,0.710701,0.855469
2559,0.221124,0.503034,0.929688,2559,0.229934,0.507795,0.916667,2559,0.484236,0.770173,0.825521,2559,0.320787,0.603926,0.861979,2559,0.257762,0.535544,0.895833,2559,0.472549,0.763923,0.841146,2559,0.232933,0.513119,0.916667,2559,0.451131,0.735356,0.838542
2659,0.230109,0.515542,0.927734,2659,0.327702,0.609916,0.912109,2659,0.378668,0.671101,0.835938,2659,0.322199,0.61214,0.869141,2659,0.231224,0.512963,0.902344,2659,0.331325,0.628881,0.853516,2659,0.299406,0.583098,0.908203,2659,0.335517,0.625115,0.84375
2752,0.196606,0.485752,0.945313,2752,0.121845,0.407635,0.960938,2752,0.298816,0.597834,0.914063,2752,0.308763,0.605482,0.90625,2752,0.148206,0.43337,0.953125,2752,0.283537,0.587601,0.898438,2752,0.113655,0.400853,0.960938,2752,0.399032,0.694858,0.84375
2852,0.253592,0.546206,0.921875,2852,0.275796,0.564873,0.917969,2852,0.3786,0.683874,0.898438,2852,0.401821,0.70442,0.867188,2852,0.263816,0.552043,0.9375,2852,0.340086,0.65071,0.882813,2852,0.364181,0.654565,0.933594,2852,0.421511,0.724066,0.832031
2952,0.265056,0.561603,0.916667,2952,0.125685,0.41715,0.932292,2952,0.371829,0.682704,0.885417,2952,0.363805,0.671866,0.875,2952,0.12921,0.42013,0.945313,2952,0.398443,0.714834,0.869792,2952,0.262998,0.557336,0.929688,2952,0.359863,0.668565,0.838542
3052,0.159584,0.458222,0.923828,3052,0.195435,0.489762,0.933594,3052,0.247642,0.564662,0.888672,3052,0.257263,0.570551,0.880859,3052,0.197217,0.491468,0.941406,3052,0.31826,0.64039,0.876953,3052,0.182995,0.479047,0.927734,3052,0.337726,0.651358,0.849609
3145,0.101143,0.402044,0.976563,3145,0.0999872,0.396936,0.960938,3145,0.321406,0.643315,0.867188,3145,0.248402,0.566817,0.921875,3145,0.170453,0.466804,0.929688,3145,0.223724,0.551623,0.921875,3145,0.0690696,0.36721,0.992188,3145,0.316655,0.637038,0.890625
3245,0.259691,0.563874,0.929688,3245,0.194933,0.493887,0.9375,3245,0.315937,0.643304,0.878906,3245,0.37911,0.702008,0.910156,3245,0.201061,0.499937,0.921875,3245,0.306085,0.638695,0.90625,3245,0.202633,0.504317,0.945313,3245,0.288924,0.61519,0.894531
3345,0.185117,0.490828,0.934896,3345,0.154773,0.455552,0.9375,3345,0.234063,0.566189,0.893229,3345,0.22643,0.554213,0.914063,3345,0.202994,0.503027,0.921875,3345,0.330599,0.668188,0.90625,3345,0.102126,0.404544,0.953125,3345,0.297378,0.628542,0.888021
3445,0.209062,0.51694,0.935547,3445,0.201478,0.505119,0.931641,3445,0.309744,0.645244,0.898438,3445,0.215298,0.548009,0.912109,3445,0.1638,0.46623,0.923828,3445,0.213859,0.5554,0.910156,3445,0.24548,0.550436,0.947266,3445,0.303295,0.639493,0.880859
3538,0.0908094,0.40131,0.960938,3538,0.115731,0.421524,0.96875,3538,0.256582,0.596099,0.914063,3538,0.283309,0.620283,0.890625,3538,0.109684,0.413287,0.960938,3538,0.215383,0.561443,0.898438,3538,0.0667073,0.372679,0.984375,3538,0.254182,0.593987,0.890625
3638,0.148868,0.460715,0.945313,3638,0.181583,0.489415,0.957031,3638,0.245825,0.590071,0.917969,3638,0.278662,0.619418,0.902344,3638,0.134237,0.439838,0.953125,3638,0.279154,0.628724,0.890625,3638,0.185512,0.493411,0.964844,3638,0.320158,0.663532,0.886719
3738,0.13248,0.445036,0.945313,3738,0.107424,0.415461,0.963542,3738,0.21764,0.563774,0.924479,3738,0.146829,0.491139,0.921875,3738,0.222336,0.528751,0.947917,3738,0.250322,0.60361,0.901042,3738,0.137441,0.446178,0.958333,3738,0.193866,0.541248,0.893229
3838,0.127172,0.440594,0.943359,3838,0.112803,0.419918,0.958984,3838,0.295377,0.64477,0.921875,3838,0.30729,0.655746,0.919922,3838,0.163957,0.473192,0.949219,3838,0.22445,0.581516,0.908203,3838,0.15601,0.464842,0.953125,3838,0.263027,0.613398,0.890625
3931,0.143908,0.45776,0.953125,3931,0.0750342,0.384007,0.976563,3931,0.190898,0.543234,0.929688,3931,0.126201,0.478778,0.953125,3931,0.121167,0.430109,0.960938,3931,0.252847,0.612658,0.914063,3931,0.106923,0.416979,0.976563,3931,0.209784,0.56297,0.90625
4031,0.0540868,0.367024,0.972656,4031,0.04518,0.353267,0.976563,4031,0.076605,0.427976,0.960938,4031,0.0962219,0.447883,0.960938,4031,0.0456301,0.353681,0.972656,4031,0.0966077,0.455459,0.949219,4031,0.0561889,0.36537,0.984375,4031,0.086499,0.438757,0.9375
4131,0.033958,0.345827,0.976563,4131,0.0150624,0.32212,0.984375,4131,0.0602014,0.410451,0.96875,4131,0.0565937,0.407168,0.966146,4131,0.0214656,0.328472,0.981771,4131,0.0720318,0.429741,0.958333,4131,0.0518732,0.360008,0.981771,4131,0.0566138,0.407764,0.953125
4231,0.0118077,0.322585,0.982422,4231,0.0228236,0.328817,0.986328,4231,0.032434,0.381521,0.974609,4231,0.0331476,0.382597,0.972656,4231,0.0391871,0.345123,0.982422,4231,0.0598425,0.416372,0.962891,4231,0.0154932,0.322556,0.986328,4231,0.0250447,0.375047,0.964844
4324,0.0223783,0.332113,0.984375,4324,0.0170025,0.321981,1.0,4324,0.0381927,0.386158,0.992188,4324,0.0511975,0.399561,0.984375,4324,0.010825,0.315744,1.0,4324,0.0271029,0.382495,1.0,4324,0.00726748,0.313309,1.0,4324,0.0426043,0.391496,0.992188
4424,0.0235532,0.332185,0.988281,4424,0.0154522,0.319355,1.0,4424,0.0295157,0.376297,0.992188,4424,0.0462308,0.393441,0.984375,4424,0.010402,0.314241,1.0,4424,0.0321097,0.386306,1.0,4424,0.0291292,0.334085,0.996094,4424,0.0386951,0.386414,0.992188
4524,0.00856725,0.316089,0.992188,4524,0.00821912,0.311043,1.0,4524,0.0264896,0.372084,0.994792,4524,0.0234271,0.369476,0.989583,4524,0.00733136,0.310086,1.0,4524,0.0276654,0.380653,0.997396,4524,0.0199568,0.323824,0.994792,4524,0.0253981,0.371932,0.992188
4624,0.00516777,0.311572,0.994141,4624,0.00936691,0.311095,1.0,4624,0.0162558,0.360639,0.994141,4624,0.0172244,0.36209,0.990234,4624,0.023545,0.325206,0.998047,4624,0.0235824,0.375339,0.996094,4624,0.00857017,0.311338,0.996094,4624,0.0113924,0.356719,0.994141
4717,0.00995072,0.315298,1.0,4717,0.0100269,0.310723,1.0,4717,0.0256056,0.368837,0.992188,4717,0.0291148,0.37285,1.0,4717,0.00856993,0.309198,1.0,4717,0.013422,0.364007,1.0,4717,0.0047369,0.306467,1.0,4717,0.0246538,0.368835,1.0
4817,0.0175505,0.321784,0.996094,4817,0.0100733,0.309677,1.0,4817,0.016811,0.358835,0.996094,4817,0.0259298,0.368479,0.996094,4817,0.00639854,0.305934,1.0,4817,0.0185212,0.367877,1.0,4817,0.0169482,0.317579,0.996094,4817,0.0207411,0.363719,1.0
4917,0.00520153,0.308317,0.997396,4917,0.00452849,0.30304,1.0,4917,0.0171924,0.358003,0.997396,4917,0.0139673,0.355325,0.997396,4917,0.00457209,0.303014,1.0,4917,0.0149378,0.363055,1.0,4917,0.0113184,0.31085,0.997396,4917,0.013383,0.355147,1.0
5017,0.00341481,0.305408,0.998047,5017,0.00626787,0.303678,1.0,5017,0.0108124,0.350394,0.998047,5017,0.0112799,0.351428,0.998047,5017,0.0143633,0.311705,1.0,5017,0.0140546,0.360917,1.0,5017,0.00611123,0.304537,0.998047,5017,0.00763802,0.348173,1.0
5110,0.00687208,0.30781,1.0,5110,0.00737458,0.30375,1.0,5110,0.0168779,0.355299,1.0,5110,0.0184721,0.357474,1.0,5110,0.00609391,0.302402,1.0,5110,0.00902825,0.354708,1.0,5110,0.0038041,0.301192,1.0,5110,0.0172584,0.356635,1.0
5210,0.0133389,0.313163,1.0,5210,0.00718874,0.30247,1.0,5210,0.0113969,0.348601,1.0,5210,0.017459,0.355259,1.0,5210,0.00467004,0.299886,1.0,5210,0.0122354,0.356672,1.0,5210,0.0106169,0.306904,1.0,5210,0.0127019,0.350862,1.0
5310,0.00390701,0.302615,1.0,5310,0.00344462,0.297634,1.0,5310,0.0126909,0.348674,1.0,5310,0.00998527,0.34658,1.0,5310,0.0034379,0.297559,1.0,5310,0.010118,0.353305,1.0,5310,0.00771826,0.302907,1.0,5310,0.00903159,0.345967,1.0
5410,0.0025665,0.300155,1.0,5410,0.00464466,0.297735,1.0,5410,0.00778177,0.342532,1.0,5410,0.00808937,0.343465,1.0,5410,0.00964931,0.302674,1.0,5410,0.00942364,0.35135,1.0,5410,0.0047293,0.298816,1.0,5410,0.00571838,0.341418,1.0
5503,0.00535951,0.3019,1.0,5503,0.00587007,0.297932,1.0,5503,0.011807,0.345399,1.0,5503,0.0128105,0.347037,1.0,5503,0.00481231,0.296809,1.0,5503,0.0068735,0.347617,1.0,5503,0.00318484,0.296239,1.0,5503,0.0127236,0.347266,1.0
5603,0.0102088,0.305641,1.0,5603,0.00568495,0.296657,1.0,5603,0.00882654,0.3412,1.0,5603,0.0121965,0.345216,1.0,5603,0.00367998,0.294589,1.0,5603,0.00918798,0.348686,1.0,5603,0.0075556,0.299515,1.0,5603,0.00883135,0.342154,1.0
5703,0.00325279,0.297576,1.0,5703,0.00284336,0.292729,1.0,5703,0.00993998,0.341094,1.0,5703,0.00770088,0.33951,1.0,5703,0.00281301,0.292635,1.0,5703,0.00787424,0.346122,1.0,5703,0.00597582,0.296843,1.0,5703,0.00686905,0.338966,1.0
5803,0.00208841,0.295302,1.0,5803,0.00377119,0.292566,1.0,5803,0.00592279,0.335847,1.0,5803,0.00617192,0.336761,1.0,5803,0.0071801,0.295912,1.0,5803,0.00699983,0.343989,1.0,5803,0.00385591,0.293628,1.0,5803,0.00460337,0.335467,1.0
