step, cross_entropy, loss, train_accuracy
1,2.6737,2.46162,0.0703125
41,1.73564,1.51682,0.34375
81,1.56322,1.33782,0.382813
121,1.50004,1.26835,0.445313
161,1.33213,1.09362,0.484375
