step, cross_entropy, loss, train_accuracy
1,2.65421,2.44213,0.0703125
41,1.8493,1.63026,0.242188
81,1.65857,1.43342,0.34375
121,1.53177,1.30074,0.4375
161,1.48182,1.24428,0.4375
