step, cross_entropy, loss, train_accuracy
1,2.65779,2.44571,0.0703125
41,1.74713,1.52824,0.328125
81,1.67183,1.44644,0.296875
121,1.48737,1.25571,0.484375
161,1.35682,1.11817,0.460938
