step, cross_entropy, loss, train_accuracy
1,2.64588,2.4338,0.0703125
41,1.7178,1.49904,0.40625
81,1.59478,1.3695,0.414063
121,1.49785,1.26572,0.453125
161,1.28404,1.04427,0.492188
