step, cross_entropy, loss, train_accuracy
1,2.6708,2.45873,0.0703125
41,1.77404,1.55522,0.34375
81,1.73037,1.5048,0.367188
121,1.53212,1.30004,0.382813
161,1.40775,1.16859,0.5
