step, cross_entropy, loss, train_accuracy
1,2.66586,2.45378,0.0703125
41,1.74985,1.53137,0.289063
81,1.63199,1.40711,0.390625
121,1.5444,1.31339,0.375
161,1.38121,1.14361,0.492188
