step, cross_entropy, loss, train_accuracy
1,2.62254,2.83462,0.046875
33,1.95921,2.1727,0.242188
65,1.88314,2.09638,0.25
97,1.78044,1.99302,0.375
129,1.78166,1.99343,0.328125
