step, cross_entropy, loss, train_accuracy
1,2.65747,2.86955,0.046875
33,1.94073,2.154,0.28125
65,1.87793,2.0908,0.335938
97,1.78932,2.00154,0.359375
129,1.69746,1.90931,0.375
