step_mut116_5MR1bgr, cross_entropy_mut116_5MR1bgr, loss_mut116_5MR1bgr, train_accuracy_mut116_5MR1bgr,step_mut116_5MR1brg, cross_entropy_mut116_5MR1brg, loss_mut116_5MR1brg, train_accuracy_mut116_5MR1brg,step_mut116_5MR1gbr, cross_entropy_mut116_5MR1gbr, loss_mut116_5MR1gbr, train_accuracy_mut116_5MR1gbr,step_mut116_5MR1grb, cross_entropy_mut116_5MR1grb, loss_mut116_5MR1grb, train_accuracy_mut116_5MR1grb,step_mut116_5MR1rbg, cross_entropy_mut116_5MR1rbg, loss_mut116_5MR1rbg, train_accuracy_mut116_5MR1rbg,step_mut116_5MR1rgb, cross_entropy_mut116_5MR1rgb, loss_mut116_5MR1rgb, train_accuracy_mut116_5MR1rgb
1,2.63023,2.84231,0.046875,1,2.64602,2.85809,0.046875,1,2.60853,2.8206,0.046875,1,2.66005,2.87213,0.046875,1,2.62254,2.83462,0.046875,1,2.65747,2.86955,0.046875
33,1.88507,2.09845,0.3125,33,1.85616,2.06958,0.257813,33,1.97469,2.18787,0.25,33,1.92352,2.13688,0.34375,33,1.95921,2.1727,0.242188,33,1.94073,2.154,0.28125
65,1.84179,2.05561,0.304688,65,1.79419,2.00747,0.265625,65,1.98596,2.19889,0.28125,65,1.93143,2.14484,0.25,65,1.88314,2.09638,0.25,65,1.87793,2.0908,0.335938
97,1.78443,1.99795,0.40625,97,1.73404,1.94673,0.359375,97,1.73833,1.95082,0.359375,97,1.70678,1.92011,0.421875,97,1.78044,1.99302,0.375,97,1.78932,2.00154,0.359375
129,1.70118,1.9148,0.367188,129,1.65977,1.872,0.414063,129,1.64411,1.85642,0.429688,129,1.5193,1.7327,0.429688,129,1.78166,1.99343,0.328125,129,1.69746,1.90931,0.375
