step, cross_entropy, loss, train_accuracy
1,2.60853,2.8206,0.046875
33,1.97469,2.18787,0.25
65,1.98596,2.19889,0.28125
97,1.73833,1.95082,0.359375
129,1.64411,1.85642,0.429688
