step, cross_entropy, loss, train_accuracy
1,2.66005,2.87213,0.046875
33,1.92352,2.13688,0.34375
65,1.93143,2.14484,0.25
97,1.70678,1.92011,0.421875
129,1.5193,1.7327,0.429688
