step, cross_entropy, loss, train_accuracy
1,2.63023,2.84231,0.046875
33,1.88507,2.09845,0.3125
65,1.84179,2.05561,0.304688
97,1.78443,1.99795,0.40625
129,1.70118,1.9148,0.367188
