step_originalData, cross_entropy_originalData, loss_originalData, train_accuracy_originalData,step_rotate180, cross_entropy_rotate180, loss_rotate180, train_accuracy_rotate180,step_rotate180transpose, cross_entropy_rotate180transpose, loss_rotate180transpose, train_accuracy_rotate180transpose,step_rotate270, cross_entropy_rotate270, loss_rotate270, train_accuracy_rotate270,step_rotate270transpose, cross_entropy_rotate270transpose, loss_rotate270transpose, train_accuracy_rotate270transpose,step_rotate90, cross_entropy_rotate90, loss_rotate90, train_accuracy_rotate90,step_rotate90transpose, cross_entropy_rotate90transpose, loss_rotate90transpose, train_accuracy_rotate90transpose,step_transpose, cross_entropy_transpose, loss_transpose, train_accuracy_transpose
987,0.717588,0.292878,0.736979,987,0.644099,0.222453,0.736979,987,0.824837,0.420752,0.635417,987,0.761035,0.349289,0.6875,987,0.772843,0.354194,0.674479,987,0.85597,0.45475,0.632813,987,0.586242,0.163619,0.729167,987,0.896667,0.489426,0.643229
1087,0.540896,0.0876299,0.744141,1087,0.600463,0.151133,0.746094,1087,0.989897,0.558989,0.636719,1087,0.725689,0.287099,0.701172,1087,0.631356,0.184966,0.701172,1087,0.832607,0.404921,0.654297,1087,0.580203,0.129503,0.753906,1087,0.977013,0.543012,0.640625
1180,0.364986,-0.116383,0.851563,1180,0.400208,-0.0767773,0.820313,1180,0.642371,0.185732,0.796875,1180,0.647894,0.18295,0.765625,1180,0.37522,-0.0986414,0.875,1180,0.68767,0.233925,0.734375,1180,0.426843,-0.0512919,0.835938,1180,0.774767,0.314166,0.734375
1280,0.566035,0.0532195,0.824219,1280,0.562528,0.0543113,0.796875,1280,0.890703,0.404378,0.71875,1280,0.750555,0.255573,0.730469,1280,0.607044,0.102041,0.832031,1280,0.846369,0.362556,0.707031,1280,0.55597,0.0466208,0.808594,1280,0.791298,0.301062,0.726563
1380,0.505384,-0.0401192,0.820313,1380,0.450277,-0.0904109,0.817708,1380,0.657834,0.140887,0.75,1380,0.549352,0.0229181,0.744792,1380,0.571682,0.0348296,0.8125,1380,0.621225,0.106547,0.736979,1380,0.383228,-0.158457,0.835938,1380,0.660804,0.139073,0.734375
1480,0.307929,-0.271341,0.835938,1480,0.418729,-0.155706,0.824219,1480,0.709028,0.158599,0.75,1480,0.528392,-0.0312937,0.757813,1480,0.39341,-0.177087,0.828125,1480,0.719161,0.171821,0.730469,1480,0.372979,-0.201947,0.841797,1480,0.880804,0.325774,0.71875
1573,0.256892,-0.355478,0.90625,1573,0.27153,-0.336237,0.890625,1573,0.509923,-0.0729716,0.820313,1573,0.496789,-0.0955228,0.828125,1573,0.204314,-0.399035,0.921875,1573,0.49028,-0.0893306,0.828125,1573,0.255635,-0.352326,0.890625,1573,0.605101,0.0172269,0.78125
1673,0.447839,-0.200939,0.871094,1673,0.459226,-0.185501,0.867188,1673,0.711185,0.0919042,0.765625,1673,0.546003,-0.0831587,0.808594,1673,0.413452,-0.22661,0.886719,1673,0.609641,-0.00657105,0.789063,1673,0.382193,-0.262092,0.878906,1673,0.5512,-0.0732019,0.792969
1773,0.377371,-0.309303,0.864583,1773,0.33467,-0.348612,0.867188,1773,0.512612,-0.144316,0.778646,1773,0.387484,-0.279763,0.820313,1773,0.277698,-0.400077,0.882813,1773,0.358999,-0.294977,0.822917,1773,0.259693,-0.422699,0.882813,1773,0.507902,-0.154978,0.796875
1873,0.257253,-0.467995,0.873047,1873,0.235071,-0.487014,0.882813,1873,0.497436,-0.1995,0.787109,1873,0.411257,-0.296167,0.833984,1873,0.305807,-0.41083,0.886719,1873,0.509755,-0.184485,0.818359,1873,0.266849,-0.454305,0.882813,1873,0.440556,-0.262305,0.814453
1966,0.179587,-0.583413,0.929688,1966,0.206214,-0.554206,0.90625,1966,0.338126,-0.398456,0.867188,1966,0.432922,-0.313565,0.859375,1966,0.173428,-0.582134,0.929688,1966,0.316829,-0.416395,0.890625,1966,0.0648259,-0.693933,0.984375,1966,0.361547,-0.380726,0.828125
2066,0.276342,-0.528569,0.921875,2066,0.316093,-0.486307,0.886719,2066,0.457602,-0.322167,0.835938,2066,0.37163,-0.418899,0.847656,2066,0.270194,-0.527366,0.914063,2066,0.405223,-0.371651,0.855469,2066,0.194907,-0.605865,0.957031,2066,0.40404,-0.382011,0.832031
2166,0.246834,-0.601213,0.916667,2166,0.221525,-0.624605,0.908854,2166,0.294939,-0.529779,0.854167,2166,0.273862,-0.561862,0.861979,2166,0.264381,-0.576394,0.916667,2166,0.23934,-0.582652,0.869792,2166,0.147104,-0.696614,0.950521,2166,0.302685,-0.529108,0.848958
2266,0.0779978,-0.814619,0.933594,2266,0.118545,-0.772579,0.923828,2266,0.3586,-0.513309,0.865234,2266,0.367783,-0.515615,0.873047,2266,0.218408,-0.666496,0.916016,2266,0.345797,-0.523115,0.871094,2266,0.200402,-0.686534,0.947266,2266,0.338325,-0.539841,0.853516
2359,0.160453,-0.774167,0.929688,2359,0.125419,-0.808401,0.953125,2359,0.241592,-0.676754,0.90625,2359,0.322542,-0.606948,0.875,2359,0.140855,-0.786942,0.945313,2359,0.291529,-0.622712,0.90625,2359,0.0558402,-0.872897,0.984375,2359,0.193261,-0.73039,0.898438
2459,0.193418,-0.788205,0.925781,2459,0.149792,-0.831188,0.945313,2459,0.394443,-0.574716,0.878906,2459,0.27343,-0.706397,0.886719,2459,0.215026,-0.759516,0.929688,2459,0.237363,-0.727412,0.90625,2459,0.155064,-0.820771,0.953125,2459,0.175954,-0.797896,0.910156
2559,0.113205,-0.916618,0.9375,2559,0.135101,-0.89385,0.947917,2559,0.275959,-0.745167,0.880208,2559,0.155523,-0.876082,0.908854,2559,0.14897,-0.874773,0.934896,2559,0.196228,-0.820143,0.908854,2559,0.065149,-0.959044,0.960938,2559,0.166062,-0.859487,0.927083
2659,0.0575624,-1.02259,0.949219,2659,0.0418781,-1.03642,0.958984,2659,0.332904,-0.742378,0.876953,2659,0.314565,-0.770754,0.910156,2659,0.0771329,-0.996812,0.945313,2659,0.318615,-0.751714,0.90625,2659,0.131583,-0.94209,0.958984,2659,0.228012,-0.850763,0.923828
2752,0.0526432,-1.07597,0.96875,2752,0.0739536,-1.05226,0.984375,2752,0.21322,-0.915339,0.882813,2752,0.158312,-0.978755,0.960938,2752,0.0355606,-1.08687,0.984375,2752,0.224236,-0.898344,0.921875,2752,0.0682962,-1.0526,0.960938,2752,0.108021,-1.02294,0.960938
2852,0.082356,-1.09958,0.976563,2852,0.112743,-1.0674,0.96875,2852,0.218547,-0.96837,0.910156,2852,0.172896,-1.02155,0.941406,2852,0.174824,-1.00095,0.960938,2852,0.175713,-1.00554,0.929688,2852,0.137204,-1.03629,0.953125,2852,0.213285,-0.974343,0.945313
2952,0.0223732,-1.21306,0.984375,2952,0.0941079,-1.14129,0.966146,2952,0.0993712,-1.14774,0.921875,2952,0.150254,-1.10375,0.945313,2952,0.0414868,-1.18969,0.96875,2952,0.138214,-1.10196,0.934896,2952,0.0359993,-1.19181,0.963542,2952,0.0883675,-1.15815,0.955729
3052,0.006029,-1.28423,0.988281,3052,0.0253781,-1.2661,0.974609,3052,0.182356,-1.12602,0.923828,3052,0.269746,-1.04467,0.939453,3052,0.049373,-1.23873,0.972656,3052,0.284171,-1.016,0.933594,3052,0.0369013,-1.24692,0.966797,3052,0.187216,-1.11996,0.951172
3145,0.0632112,-1.2805,0.96875,3145,0.0161935,-1.32961,1.0,3145,0.182141,-1.18533,0.945313,3145,0.0794177,-1.29411,0.96875,3145,0.0655327,-1.27736,0.976563,3145,0.0734256,-1.28482,0.984375,3145,0.0245643,-1.31296,0.992188,3145,0.146929,-1.2184,0.945313
3245,0.0782305,-1.32653,0.96875,3245,0.0152026,-1.39109,1.0,3245,0.210285,-1.22318,0.941406,3245,0.137201,-1.30213,0.96875,3245,0.0585053,-1.34411,0.980469,3245,0.115547,-1.3074,0.96875,3245,0.0409779,-1.35641,0.984375,3245,0.0887804,-1.34259,0.953125
3345,0.0333493,-1.43423,0.976563,3345,0.0705888,-1.39781,0.992188,3345,0.0790024,-1.422,0.953125,3345,0.0896242,-1.4162,0.963542,3345,0.0211741,-1.44316,0.984375,3345,0.100998,-1.38827,0.971354,3345,0.069502,-1.38943,0.981771,3345,0.0900904,-1.40679,0.963542
3445,0.0183172,-1.51308,0.980469,3445,0.014353,-1.51809,0.994141,3445,0.112804,-1.45834,0.955078,3445,0.223664,-1.35064,0.953125,3445,0.00968092,-1.51764,0.988281,3445,0.0654861,-1.49182,0.970703,3445,0.0560461,-1.46682,0.982422,3445,0.0614143,-1.50316,0.96875
3538,0.0554364,-1.53751,0.976563,3538,0.0187732,-1.57533,0.992188,3538,0.0550705,-1.5831,0.984375,3538,0.133395,-1.50779,0.953125,3538,0.0187623,-1.56931,0.992188,3538,0.0794578,-1.54309,0.976563,3538,0.0151388,-1.5696,0.992188,3538,0.0850708,-1.54382,0.96875
3638,0.0456099,-1.61625,0.980469,3638,0.0323116,-1.6315,0.988281,3638,0.154385,-1.55751,0.964844,3638,0.0998722,-1.61685,0.949219,3638,0.0423379,-1.61421,0.988281,3638,0.0653341,-1.63026,0.972656,3638,0.051468,-1.60205,0.980469,3638,0.110043,-1.59131,0.976563
3738,0.0317806,-1.70082,0.984375,3738,0.0525516,-1.68376,0.984375,3738,0.0606861,-1.72729,0.96875,3738,0.0281361,-1.76552,0.966146,3738,0.0280537,-1.69882,0.986979,3738,0.0549563,-1.71658,0.976563,3738,0.00784236,-1.71648,0.984375,3738,0.0588343,-1.71652,0.981771
3838,0.0347912,-1.77076,0.984375,3838,0.0351883,-1.77606,0.986328,3838,0.161376,-1.70594,0.960938,3838,0.156527,-1.71508,0.96875,3838,0.00846136,-1.79096,0.990234,3838,0.0491546,-1.80065,0.980469,3838,0.0726607,-1.72548,0.986328,3838,0.0266673,-1.82494,0.984375
3931,0.0180254,-1.85754,0.992188,3931,0.00729812,-1.87513,0.992188,3931,0.0183639,-1.9243,1.0,3931,0.128706,-1.8179,0.945313,3931,0.00131787,-1.86752,1.0,3931,0.0497921,-1.87349,0.992188,3931,0.00113139,-1.86762,1.0,3931,0.040821,-1.88384,0.976563
4031,0.00186248,-1.88127,0.996094,4031,0.0190104,-1.87102,0.992188,4031,0.0533242,-1.89725,0.984375,4031,0.0361468,-1.91837,0.960938,4031,0.0142659,-1.86211,0.996094,4031,0.0108254,-1.92026,0.996094,4031,0.00381508,-1.87248,1.0,4031,0.0066724,-1.92578,0.988281
4131,0.00576369,-1.88494,0.997396,4131,0.0262029,-1.87144,0.989583,4131,0.0382452,-1.92021,0.984375,4131,0.00975238,-1.95266,0.973958,4131,0.0257402,-1.85818,0.994792,4131,0.0130909,-1.92579,0.994792,4131,0.0010505,-1.88279,1.0,4131,0.00329634,-1.93695,0.992188
4231,0.000975876,-1.89733,0.998047,4231,0.000982348,-1.90429,0.992188,4231,0.0107284,-1.95564,0.986328,4231,0.00347625,-1.96686,0.980469,4231,0.00207754,-1.88941,0.996094,4231,0.00231685,-1.94438,0.996094,4231,0.00148966,-1.88993,1.0,4231,0.0172108,-1.93086,0.992188
4324,0.00358179,-1.90181,1.0,4324,0.00139096,-1.911,1.0,4324,0.00523527,-1.9685,1.0,4324,0.0150774,-1.96264,1.0,4324,0.00111998,-1.89743,1.0,4324,0.00608443,-1.9479,1.0,4324,0.0012634,-1.89722,1.0,4324,0.00554083,-1.94982,1.0
4424,0.00109025,-1.91196,1.0,4424,0.00186106,-1.91822,1.0,4424,0.0249391,-1.95677,0.996094,4424,0.00773709,-1.97796,1.0,4424,0.00374691,-1.90243,1.0,4424,0.017545,-1.94432,0.996094,4424,0.00134611,-1.90476,1.0,4424,0.00273485,-1.9605,1.0
4524,0.000379701,-1.92035,1.0,4524,0.00787251,-1.91992,0.997396,4524,0.0155672,-1.97414,0.994792,4524,0.00425706,-1.98945,1.0,4524,0.00105145,-1.91278,1.0,4524,0.005842,-1.96393,0.997396,4524,0.000686557,-1.91308,1.0,4524,0.00262056,-1.96852,1.0
4624,0.000809386,-1.92763,1.0,4624,0.000608729,-1.93493,0.998047,4624,0.00763071,-1.99009,0.996094,4624,0.00215969,-1.99958,1.0,4624,0.00105291,-1.92046,1.0,4624,0.00145817,-1.97624,0.998047,4624,0.00120237,-1.92025,1.0,4624,0.00690082,-1.97217,1.0
4717,0.00231123,-1.93333,1.0,4717,0.00107878,-1.94169,1.0,4717,0.00252464,-2.00268,1.0,4717,0.0105698,-1.99866,1.0,4717,0.000920296,-1.92777,1.0,4717,0.00490251,-1.98019,1.0,4717,0.000685124,-1.92794,1.0,4717,0.00317365,-1.9833,1.0
4817,0.000881681,-1.94253,1.0,4817,0.00115201,-1.94942,1.0,4817,0.0166242,-1.99667,1.0,4817,0.00515567,-2.01217,1.0,4817,0.00227838,-1.93415,1.0,4817,0.00540388,-1.98768,1.0,4817,0.000895083,-1.93547,1.0,4817,0.00203062,-1.99243,1.0
4917,0.000305907,-1.95091,1.0,4917,0.00462827,-1.95378,1.0,4917,0.00635433,-2.01505,1.0,4917,0.00306682,-2.02239,1.0,4917,0.000782922,-1.94342,1.0,4917,0.00483796,-1.99627,1.0,4917,0.000590121,-1.94356,1.0,4917,0.00200192,-2.00049,1.0
5017,0.000676885,-1.95837,1.0,5017,0.000497734,-1.96578,1.0,5017,0.00618322,-2.02337,1.0,5017,0.00169396,-2.03191,1.0,5017,0.000787171,-1.95122,1.0,5017,0.00107445,-2.00809,1.0,5017,0.000950628,-1.951,1.0,5017,0.00431001,-2.00623,1.0
5110,0.00171448,-1.96464,1.0,5110,0.000874315,-1.97274,1.0,5110,0.00196444,-2.03518,1.0,5110,0.007876,-2.03334,1.0,5110,0.000751032,-1.95854,1.0,5110,0.00403617,-2.01263,1.0,5110,0.000520212,-1.95871,1.0,5110,0.00236465,-2.01569,1.0
5210,0.000743438,-1.97351,1.0,5210,0.000860647,-1.98068,1.0,5210,0.0118899,-2.03346,1.0,5210,0.00381783,-2.04561,1.0,5210,0.0016443,-1.96551,1.0,5210,0.00410454,-2.02068,1.0,5210,0.000662761,-1.96644,1.0,5210,0.00162466,-2.02454,1.0
5310,0.000255128,-1.98192,1.0,5310,0.00309879,-1.9864,1.0,5310,0.00423604,-2.04935,1.0,5310,0.00236872,-2.05531,1.0,5310,0.000633378,-1.97441,1.0,5310,0.00408214,-2.02885,1.0,5310,0.000503848,-1.97449,1.0,5310,0.00158239,-2.03273,1.0
5410,0.000569104,-1.98956,1.0,5410,0.000424972,-1.99706,1.0,5410,0.00514432,-2.0567,1.0,5410,0.00138019,-2.06458,1.0,5410,0.00063445,-1.98234,1.0,5410,0.000842086,-2.04026,1.0,5410,0.000793793,-1.98213,1.0,5410,0.00312453,-2.03936,1.0
5503,0.0013615,-1.99619,1.0,5503,0.000729418,-2.00421,1.0,5503,0.00165734,-2.0679,1.0,5503,0.00618219,-2.0675,1.0,5503,0.000632117,-1.98974,1.0,5503,0.00333324,-2.04539,1.0,5503,0.000414036,-1.98991,1.0,5503,0.00191163,-2.0482,1.0
5603,0.000638788,-2.00493,1.0,5603,0.000682718,-2.0123,1.0,5603,0.00912527,-2.06876,1.0,5603,0.00301954,-2.079,1.0,5603,0.00129209,-1.99706,1.0,5603,0.00329977,-2.05366,1.0,5603,0.000525644,-1.99778,1.0,5603,0.00134094,-2.05701,1.0
5703,0.000216335,-2.0134,1.0,5703,0.00227767,-2.01879,1.0,5703,0.00318843,-2.08306,1.0,5703,0.0019133,-2.08848,1.0,5703,0.000531805,-2.00584,1.0,5703,0.00347717,-2.06176,1.0,5703,0.000431025,-2.0059,1.0,5703,0.00129139,-2.06534,1.0
5803,0.000485032,-2.02121,1.0,5803,0.000366794,-2.02881,1.0,5803,0.0043246,-2.09031,1.0,5803,0.00114568,-2.09765,1.0,5803,0.000526092,-2.01389,1.0,5803,0.000680112,-2.07285,1.0,5803,0.00068109,-2.0137,1.0,5803,0.00243146,-2.0725,1.0
