step, cross_entropy, loss, train_accuracy
1,2.6708,2.88288,0.0703125
41,1.78381,1.99728,0.351563
81,1.64169,1.85508,0.382813
121,1.51403,1.7268,0.421875
161,1.34392,1.55667,0.492188
