step, cross_entropy, loss, train_accuracy
1,2.65779,2.86986,0.0703125
41,1.71032,1.9239,0.367188
81,1.58113,1.79427,0.359375
121,1.37758,1.59089,0.515625
161,1.32845,1.54221,0.507813
