step_originalData, cross_entropy_originalData, loss_originalData, train_accuracy_originalData,step_rotate180, cross_entropy_rotate180, loss_rotate180, train_accuracy_rotate180,step_rotate180transpose, cross_entropy_rotate180transpose, loss_rotate180transpose, train_accuracy_rotate180transpose,step_rotate270, cross_entropy_rotate270, loss_rotate270, train_accuracy_rotate270,step_rotate270transpose, cross_entropy_rotate270transpose, loss_rotate270transpose, train_accuracy_rotate270transpose,step_rotate90, cross_entropy_rotate90, loss_rotate90, train_accuracy_rotate90,step_rotate90transpose, cross_entropy_rotate90transpose, loss_rotate90transpose, train_accuracy_rotate90transpose,step_transpose, cross_entropy_transpose, loss_transpose, train_accuracy_transpose
987,2.57982,2.7919,0.0963542,987,2.55813,2.77021,0.0963542,987,2.576,2.78807,0.0963542,987,2.58616,2.79824,0.0963542,987,2.56718,2.77925,0.0963542,987,2.57608,2.78816,0.0963542,987,2.56572,2.7778,0.0963542,987,2.57237,2.78445,0.0963542
1087,2.53575,2.74782,0.101563,1087,2.55379,2.76587,0.101563,1087,2.55728,2.76936,0.101563,1087,2.55949,2.77156,0.101563,1087,2.55915,2.77122,0.101563,1087,2.56662,2.7787,0.101563,1087,2.55231,2.76439,0.101563,1087,2.56265,2.77473,0.101563
1180,2.64588,2.85796,0.0703125,1180,2.64064,2.85272,0.0703125,1180,2.64216,2.85424,0.0703125,1180,2.67597,2.88805,0.0703125,1180,2.63592,2.848,0.0703125,1180,2.6468,2.85887,0.0703125,1180,2.65588,2.86795,0.0703125,1180,2.63517,2.84725,0.0703125
1280,2.42957,2.64164,0.105469,1280,2.41196,2.62403,0.105469,1280,2.42976,2.64184,0.105469,1280,2.42044,2.63252,0.105469,1280,2.40745,2.61953,0.105469,1280,2.41556,2.62763,0.105469,1280,2.43036,2.64243,0.105469,1280,2.42409,2.63616,0.105469
1380,2.57982,2.7919,0.0963542,1380,2.55813,2.77021,0.0963542,1380,2.576,2.78807,0.0963542,1380,2.58616,2.79824,0.0963542,1380,2.56718,2.77925,0.0963542,1380,2.57608,2.78816,0.0963542,1380,2.56572,2.7778,0.0963542,1380,2.57237,2.78445,0.0963542
1480,2.53575,2.74782,0.101563,1480,2.55379,2.76587,0.101563,1480,2.55728,2.76936,0.101563,1480,2.55949,2.77156,0.101563,1480,2.55915,2.77122,0.101563,1480,2.56662,2.7787,0.101563,1480,2.55231,2.76439,0.101563,1480,2.56265,2.77473,0.101563
1573,2.64588,2.85796,0.0703125,1573,2.64064,2.85272,0.0703125,1573,2.64216,2.85424,0.0703125,1573,2.67597,2.88805,0.0703125,1573,2.63592,2.848,0.0703125,1573,2.6468,2.85887,0.0703125,1573,2.65588,2.86795,0.0703125,1573,2.63517,2.84725,0.0703125
1673,2.42957,2.64164,0.105469,1673,2.41196,2.62403,0.105469,1673,2.42976,2.64184,0.105469,1673,2.42044,2.63252,0.105469,1673,2.40745,2.61953,0.105469,1673,2.41556,2.62763,0.105469,1673,2.43036,2.64243,0.105469,1673,2.42409,2.63616,0.105469
1773,2.57982,2.7919,0.0963542,1773,2.55813,2.77021,0.0963542,1773,2.576,2.78807,0.0963542,1773,2.58616,2.79824,0.0963542,1773,2.56718,2.77925,0.0963542,1773,2.57608,2.78816,0.0963542,1773,2.56572,2.7778,0.0963542,1773,2.57237,2.78445,0.0963542
1873,2.53575,2.74782,0.101563,1873,2.55379,2.76587,0.101563,1873,2.55728,2.76936,0.101563,1873,2.55949,2.77156,0.101563,1873,2.55915,2.77122,0.101563,1873,2.56662,2.7787,0.101563,1873,2.55231,2.76439,0.101563,1873,2.56265,2.77473,0.101563
1966,2.64588,2.85796,0.0703125,1966,2.64064,2.85272,0.0703125,1966,2.64216,2.85424,0.0703125,1966,2.67597,2.88805,0.0703125,1966,2.63592,2.848,0.0703125,1966,2.6468,2.85887,0.0703125,1966,2.65588,2.86795,0.0703125,1966,2.63517,2.84725,0.0703125
2066,2.42957,2.64164,0.105469,2066,2.41196,2.62403,0.105469,2066,2.42976,2.64184,0.105469,2066,2.42044,2.63252,0.105469,2066,2.40745,2.61953,0.105469,2066,2.41556,2.62763,0.105469,2066,2.43036,2.64243,0.105469,2066,2.42409,2.63616,0.105469
2166,2.57982,2.7919,0.0963542,2166,2.55813,2.77021,0.0963542,2166,2.576,2.78807,0.0963542,2166,2.58616,2.79824,0.0963542,2166,2.56718,2.77925,0.0963542,2166,2.57608,2.78816,0.0963542,2166,2.56572,2.7778,0.0963542,2166,2.57237,2.78445,0.0963542
2266,2.53575,2.74782,0.101563,2266,2.55379,2.76587,0.101563,2266,2.55728,2.76936,0.101563,2266,2.55949,2.77156,0.101563,2266,2.55915,2.77122,0.101563,2266,2.56662,2.7787,0.101563,2266,2.55231,2.76439,0.101563,2266,2.56265,2.77473,0.101563
2359,2.64588,2.85796,0.0703125,2359,2.64064,2.85272,0.0703125,2359,2.64216,2.85424,0.0703125,2359,2.67597,2.88805,0.0703125,2359,2.63592,2.848,0.0703125,2359,2.6468,2.85887,0.0703125,2359,2.65588,2.86795,0.0703125,2359,2.63517,2.84725,0.0703125
2459,2.42957,2.64164,0.105469,2459,2.41196,2.62403,0.105469,2459,2.42976,2.64184,0.105469,2459,2.42044,2.63252,0.105469,2459,2.40745,2.61953,0.105469,2459,2.41556,2.62763,0.105469,2459,2.43036,2.64243,0.105469,2459,2.42409,2.63616,0.105469
2559,2.57982,2.7919,0.0963542,2559,2.55813,2.77021,0.0963542,2559,2.576,2.78807,0.0963542,2559,2.58616,2.79824,0.0963542,2559,2.56718,2.77925,0.0963542,2559,2.57608,2.78816,0.0963542,2559,2.56572,2.7778,0.0963542,2559,2.57237,2.78445,0.0963542
2659,2.53575,2.74782,0.101563,2659,2.55379,2.76587,0.101563,2659,2.55728,2.76936,0.101563,2659,2.55949,2.77156,0.101563,2659,2.55915,2.77122,0.101563,2659,2.56662,2.7787,0.101563,2659,2.55231,2.76439,0.101563,2659,2.56265,2.77473,0.101563
2752,2.64588,2.85796,0.0703125,2752,2.64064,2.85272,0.0703125,2752,2.64216,2.85424,0.0703125,2752,2.67597,2.88805,0.0703125,2752,2.63592,2.848,0.0703125,2752,2.6468,2.85887,0.0703125,2752,2.65588,2.86795,0.0703125,2752,2.63517,2.84725,0.0703125
2852,2.42957,2.64164,0.105469,2852,2.41196,2.62403,0.105469,2852,2.42976,2.64184,0.105469,2852,2.42044,2.63252,0.105469,2852,2.40745,2.61953,0.105469,2852,2.41556,2.62763,0.105469,2852,2.43036,2.64243,0.105469,2852,2.42409,2.63616,0.105469
2952,2.57982,2.7919,0.0963542,2952,2.55813,2.77021,0.0963542,2952,2.576,2.78807,0.0963542,2952,2.58616,2.79824,0.0963542,2952,2.56718,2.77925,0.0963542,2952,2.57608,2.78816,0.0963542,2952,2.56572,2.7778,0.0963542,2952,2.57237,2.78445,0.0963542
3052,2.53575,2.74782,0.101563,3052,2.55379,2.76587,0.101563,3052,2.55728,2.76936,0.101563,3052,2.55949,2.77156,0.101563,3052,2.55915,2.77122,0.101563,3052,2.56662,2.7787,0.101563,3052,2.55231,2.76439,0.101563,3052,2.56265,2.77473,0.101563
3145,2.64588,2.85796,0.0703125,3145,2.64064,2.85272,0.0703125,3145,2.64216,2.85424,0.0703125,3145,2.67597,2.88805,0.0703125,3145,2.63592,2.848,0.0703125,3145,2.6468,2.85887,0.0703125,3145,2.65588,2.86795,0.0703125,3145,2.63517,2.84725,0.0703125
3245,2.42957,2.64164,0.105469,3245,2.41196,2.62403,0.105469,3245,2.42976,2.64184,0.105469,3245,2.42044,2.63252,0.105469,3245,2.40745,2.61953,0.105469,3245,2.41556,2.62763,0.105469,3245,2.43036,2.64243,0.105469,3245,2.42409,2.63616,0.105469
3345,2.57982,2.7919,0.0963542,3345,2.55813,2.77021,0.0963542,3345,2.576,2.78807,0.0963542,3345,2.58616,2.79824,0.0963542,3345,2.56718,2.77925,0.0963542,3345,2.57608,2.78816,0.0963542,3345,2.56572,2.7778,0.0963542,3345,2.57237,2.78445,0.0963542
3445,2.53575,2.74782,0.101563,3445,2.55379,2.76587,0.101563,3445,2.55728,2.76936,0.101563,3445,2.55949,2.77156,0.101563,3445,2.55915,2.77122,0.101563,3445,2.56662,2.7787,0.101563,3445,2.55231,2.76439,0.101563,3445,2.56265,2.77473,0.101563
3538,2.64588,2.85796,0.0703125,3538,2.64064,2.85272,0.0703125,3538,2.64216,2.85424,0.0703125,3538,2.67597,2.88805,0.0703125,3538,2.63592,2.848,0.0703125,3538,2.6468,2.85887,0.0703125,3538,2.65588,2.86795,0.0703125,3538,2.63517,2.84725,0.0703125
3638,2.42957,2.64164,0.105469,3638,2.41196,2.62403,0.105469,3638,2.42976,2.64184,0.105469,3638,2.42044,2.63252,0.105469,3638,2.40745,2.61953,0.105469,3638,2.41556,2.62763,0.105469,3638,2.43036,2.64243,0.105469,3638,2.42409,2.63616,0.105469
3738,2.57982,2.7919,0.0963542,3738,2.55813,2.77021,0.0963542,3738,2.576,2.78807,0.0963542,3738,2.58616,2.79824,0.0963542,3738,2.56718,2.77925,0.0963542,3738,2.57608,2.78816,0.0963542,3738,2.56572,2.7778,0.0963542,3738,2.57237,2.78445,0.0963542
3838,2.53575,2.74782,0.101563,3838,2.55379,2.76587,0.101563,3838,2.55728,2.76936,0.101563,3838,2.55949,2.77156,0.101563,3838,2.55915,2.77122,0.101563,3838,2.56662,2.7787,0.101563,3838,2.55231,2.76439,0.101563,3838,2.56265,2.77473,0.101563
3931,5.07836,5.29942,0.132813,3931,4.95965,5.18112,0.140625,3931,5.44514,5.66644,0.140625,3931,5.17956,5.40091,0.109375,3931,5.90992,6.13133,0.117188,3931,4.96877,5.18958,0.117188,3931,5.25107,5.47249,0.109375,3931,4.64118,4.86246,0.101563
4031,2.36844,5.90866,0.109375,4031,2.36769,4.05193,0.113281,4031,2.36681,4.31747,0.113281,4031,2.34003,4.27856,0.105469,4031,2.38342,3.61277,0.101563,4031,2.36765,3.73652,0.101563,4031,2.35454,6.63591,0.109375,4031,2.36816,4.71511,0.09375
4131,2.31905,4.67367,0.104167,4131,2.31906,3.43923,0.106771,4131,2.31848,3.61735,0.106771,4131,2.1765,3.47389,0.125,4131,2.31647,3.13587,0.0989583,4131,2.31905,3.22953,0.0989583,4131,2.15787,5.00974,0.119792,4131,2.31905,3.87999,0.09375
4231,2.31982,3.88575,0.101563,4231,2.31982,3.06479,0.103516,4231,2.31982,3.18364,0.103516,4231,2.10614,2.98044,0.140625,4231,2.28513,2.83509,0.0996094,4231,2.31982,2.92533,0.0976563,4231,2.19043,4.09705,0.134766,4231,2.31982,3.35792,0.09375
4324,2.32286,3.39446,0.140625,4324,2.32286,2.83267,0.140625,4324,2.32286,2.914,0.140625,4324,2.0982,2.70498,0.140625,4324,1.98801,2.37726,0.234375,4324,2.32286,2.73724,0.140625,4324,2.09369,3.40695,0.210938,4324,2.32286,3.03326,0.140625
4424,2.3872,3.10052,0.117188,4424,2.3664,2.70547,0.113281,4424,2.3664,2.75956,0.113281,4424,2.02594,2.44561,0.164063,4424,2.05465,2.32983,0.1875,4424,2.3664,2.64201,0.113281,4424,2.01865,2.90228,0.207031,4424,2.3664,2.83887,0.113281
4524,2.0273,2.51613,0.145833,4524,2.31906,2.54454,0.106771,4524,2.31906,2.58052,0.106771,4524,1.93167,2.2352,0.197917,4524,1.85791,2.06656,0.213542,4524,2.31906,2.50234,0.106771,4524,1.93277,2.53553,0.216146,4524,2.31906,2.63326,0.106771
4624,1.99765,2.34605,0.164063,4624,2.31982,2.46979,0.103516,4624,2.31982,2.49371,0.103516,4624,1.90752,2.14134,0.216797,4624,1.94869,2.11106,0.220703,4624,2.31982,2.44172,0.103516,4624,2.02532,2.44352,0.210938,4624,2.31982,2.52879,0.103516
4717,1.77888,2.04253,0.34375,4717,2.32286,2.42551,0.140625,4717,2.32286,2.44188,0.140625,4717,1.81656,2.00931,0.296875,4717,1.66419,1.81429,0.398438,4717,2.32286,2.4063,0.140625,4717,1.80208,2.11318,0.296875,4717,2.32286,2.46588,0.140625
4817,1.82226,2.03628,0.328125,4817,2.3664,2.43469,0.113281,4817,2.3664,2.44558,0.113281,4817,1.73812,1.90639,0.324219,4817,1.61214,1.7605,0.414063,4817,2.3664,2.42192,0.113281,4817,1.84116,2.08282,0.292969,4817,2.3664,2.46154,0.113281
4917,1.66328,1.8472,0.348958,4917,2.31906,2.36446,0.106771,4917,2.31906,2.3717,0.106771,4917,1.75178,1.91202,0.328125,4917,1.58595,1.74678,0.398438,4917,2.31906,2.35597,0.106771,4917,1.6437,1.84837,0.317708,4917,2.31906,2.38232,0.106771
5017,1.5074,1.6825,0.384766,5017,2.31982,2.35002,0.103516,5017,2.31982,2.35484,0.103516,5017,1.52049,1.68596,0.361328,5017,1.46924,1.65221,0.410156,5017,2.31982,2.34437,0.103516,5017,1.57627,1.76391,0.333984,5017,2.31982,2.3619,0.103516
5110,1.46908,1.64236,0.421875,5110,2.32286,2.34355,0.140625,5110,2.32287,2.34687,0.140625,5110,1.63223,1.80667,0.398438,5110,1.33679,1.53866,0.53125,5110,2.32286,2.33968,0.140625,5110,1.47757,1.66482,0.453125,5110,2.32286,2.35168,0.140625
5210,1.50618,1.68692,0.421875,5210,2.3664,2.38019,0.113281,5210,2.3664,2.38239,0.113281,5210,1.48708,1.66948,0.421875,5210,1.39947,1.62226,0.511719,5210,2.3664,2.37762,0.113281,5210,1.49763,1.69236,0.453125,5210,2.3664,2.38559,0.113281
5310,1.44592,1.63676,0.414063,5310,2.31906,2.32822,0.106771,5310,2.31906,2.32968,0.106771,5310,1.63216,1.82907,0.424479,5310,1.34028,1.5864,0.494792,5310,2.31906,2.32651,0.106771,5310,1.39538,1.60632,0.453125,5310,2.31906,2.33181,0.106771
5410,1.43651,1.64817,0.4375,5410,2.31982,2.32592,0.103516,5410,2.31982,2.32689,0.103516,5410,1.43692,1.65391,0.4375,5410,1.23855,1.51113,0.511719,5410,2.31982,2.32478,0.103516,5410,1.19271,1.42353,0.488281,5410,2.31982,2.32831,0.103516
5503,1.23375,1.45852,0.523438,5503,2.32286,2.32706,0.140625,5503,2.32286,2.32772,0.140625,5503,1.38265,1.61034,0.476563,5503,0.98138,1.26784,0.664063,5503,2.32286,2.32628,0.140625,5503,1.15315,1.39812,0.554688,5503,2.32286,2.32869,0.140625
5603,1.30585,1.54706,0.507813,5603,2.3664,2.36922,0.113281,5603,2.3664,2.36966,0.113281,5603,1.2484,1.49417,0.496094,5603,1.16386,1.46616,0.613281,5603,2.3664,2.3687,0.113281,5603,1.26942,1.53049,0.527344,5603,2.3664,2.3703,0.113281
5703,1.25492,1.51218,0.5,5703,2.31906,2.32092,0.106771,5703,2.31906,2.32121,0.106771,5703,1.39422,1.65314,0.484375,5703,1.18219,1.50183,0.598958,5703,2.31906,2.32058,0.106771,5703,1.28961,1.56619,0.539063,5703,2.31906,2.32164,0.106771
5803,1.25158,1.52951,0.529297,5803,2.31982,2.32107,0.103516,5803,2.31982,2.32126,0.103516,5803,1.33368,1.61275,0.486328,5803,1.07529,1.41546,0.615234,5803,2.31982,2.32084,0.103516,5803,1.17982,1.46826,0.558594,5803,2.31982,2.32155,0.103516
