step_originalData, cross_entropy_originalData, loss_originalData, train_accuracy_originalData,step_rotate180, cross_entropy_rotate180, loss_rotate180, train_accuracy_rotate180,step_rotate180transpose, cross_entropy_rotate180transpose, loss_rotate180transpose, train_accuracy_rotate180transpose,step_rotate270, cross_entropy_rotate270, loss_rotate270, train_accuracy_rotate270,step_rotate270transpose, cross_entropy_rotate270transpose, loss_rotate270transpose, train_accuracy_rotate270transpose,step_rotate90, cross_entropy_rotate90, loss_rotate90, train_accuracy_rotate90,step_rotate90transpose, cross_entropy_rotate90transpose, loss_rotate90transpose, train_accuracy_rotate90transpose,step_transpose, cross_entropy_transpose, loss_transpose, train_accuracy_transpose
831,0.753102,0.977722,0.721354,831,0.754433,0.980066,0.710938,831,1.00764,1.22394,0.65625,831,0.977826,1.19086,0.627604,831,0.806746,1.03517,0.697917,831,0.941448,1.15281,0.596354,831,0.650821,0.874424,0.734375,831,0.948315,1.15941,0.622396
931,0.75033,0.979278,0.730469,931,0.656151,0.885888,0.734375,931,0.782283,1.00142,0.667969,931,0.87942,1.09536,0.634766,931,0.654211,0.886635,0.722656,931,0.912263,1.1259,0.623047,931,0.773671,1.00157,0.736328,931,0.80019,1.01348,0.654297
946,0.557992,0.78746,0.835938,946,0.669146,0.899504,0.765625,946,0.740794,0.960306,0.71875,946,0.839245,1.05559,0.695313,946,0.586934,0.819917,0.796875,946,0.940332,1.15431,0.695313,946,0.61625,0.844839,0.804688,946,0.766068,0.97958,0.726563
1046,0.58625,0.820904,0.824219,1046,0.558217,0.793369,0.789063,1046,0.876892,1.09993,0.6875,1046,0.869341,1.08963,0.675781,1046,0.550711,0.788259,0.792969,1046,0.919255,1.13679,0.675781,1046,0.585409,0.819228,0.804688,1046,0.877313,1.09421,0.707031
1146,0.443168,0.682528,0.833333,1146,0.646203,0.886543,0.786458,1146,0.769556,0.996697,0.700521,1146,0.809996,1.03446,0.690104,1146,0.499812,0.742143,0.809896,1146,0.785088,1.00634,0.700521,1146,0.389405,0.628953,0.822917,1146,0.75236,0.973168,0.729167
1246,0.495466,0.740504,0.830078,1246,0.445095,0.690987,0.796875,1246,0.628576,0.859891,0.724609,1246,0.61877,0.848358,0.708984,1246,0.383542,0.630888,0.822266,1246,0.638401,0.864076,0.716797,1246,0.484079,0.729245,0.830078,1246,0.597664,0.822661,0.748047
1261,0.357164,0.602839,0.875,1261,0.388241,0.634942,0.835938,1261,0.564837,0.796756,0.796875,1261,0.699243,0.929564,0.703125,1261,0.470004,0.717978,0.835938,1261,0.734916,0.961281,0.8125,1261,0.431111,0.677116,0.84375,1261,0.63878,0.864359,0.78125
1361,0.42148,0.673247,0.867188,1361,0.470073,0.722472,0.820313,1361,0.751373,0.98856,0.753906,1361,0.629217,0.865449,0.722656,1361,0.347672,0.601225,0.851563,1361,0.668906,0.900555,0.769531,1361,0.402187,0.654443,0.84375,1361,0.741721,0.972753,0.773438
1461,0.297235,0.554007,0.875,1461,0.500501,0.759212,0.830729,1461,0.647053,0.889832,0.763021,1461,0.650991,0.893486,0.747396,1461,0.392299,0.651243,0.851563,1461,0.64563,0.882638,0.789063,1461,0.347604,0.605811,0.856771,1461,0.568812,0.805837,0.783854
1561,0.333991,0.596731,0.871094,1561,0.3165,0.581018,0.847656,1561,0.500695,0.748793,0.777344,1561,0.435673,0.684804,0.769531,1561,0.267444,0.531624,0.867188,1561,0.600593,0.844101,0.789063,1561,0.285126,0.548911,0.869141,1561,0.41872,0.661184,0.804688
1576,0.222401,0.485882,0.9375,1576,0.287803,0.553156,0.929688,1576,0.442775,0.691662,0.851563,1576,0.561014,0.811194,0.78125,1576,0.357625,0.622729,0.84375,1576,0.599551,0.843961,0.8125,1576,0.29577,0.560539,0.882813,1576,0.606872,0.850038,0.804688
1676,0.367952,0.636972,0.886719,1676,0.307503,0.578606,0.910156,1676,0.576073,0.831665,0.808594,1676,0.506679,0.764828,0.792969,1676,0.323098,0.593983,0.851563,1676,0.576181,0.827536,0.78125,1676,0.324941,0.596377,0.871094,1676,0.531705,0.782084,0.816406
1776,0.266722,0.541414,0.890625,1776,0.292008,0.568949,0.914063,1776,0.541204,0.803459,0.8125,1776,0.520247,0.785644,0.804688,1776,0.290204,0.566557,0.869792,1776,0.58076,0.839351,0.786458,1776,0.202834,0.479859,0.882813,1776,0.435571,0.693449,0.833333
1876,0.172944,0.453011,0.904297,1876,0.374959,0.657236,0.904297,1876,0.443783,0.712603,0.818359,1876,0.36808,0.641134,0.820313,1876,0.22421,0.504879,0.884766,1876,0.413745,0.679699,0.802734,1876,0.315199,0.597372,0.882813,1876,0.441181,0.705667,0.835938
1891,0.224167,0.504776,0.898438,1891,0.136543,0.419505,0.960938,1891,0.428097,0.697766,0.851563,1891,0.306616,0.580683,0.875,1891,0.225299,0.506508,0.90625,1891,0.587923,0.854929,0.804688,1891,0.406899,0.69009,0.828125,1891,0.450728,0.716291,0.835938
1991,0.153883,0.440457,0.921875,1991,0.267044,0.555439,0.929688,1991,0.469709,0.746705,0.839844,1991,0.395038,0.677955,0.875,1991,0.212977,0.498661,0.910156,1991,0.457891,0.732148,0.820313,1991,0.192403,0.481507,0.878906,1991,0.414212,0.688125,0.859375
2091,0.216233,0.507235,0.924479,2091,0.235122,0.528358,0.929688,2091,0.523815,0.807672,0.841146,2091,0.477616,0.767544,0.851563,2091,0.202024,0.492667,0.916667,2091,0.364092,0.645953,0.841146,2091,0.212219,0.506412,0.893229,2091,0.340806,0.621874,0.867188
2191,0.170951,0.465977,0.927734,2191,0.197816,0.494914,0.935547,2191,0.395519,0.685723,0.851563,2191,0.254071,0.551191,0.873047,2191,0.184355,0.478722,0.917969,2191,0.356689,0.645676,0.845703,2191,0.129594,0.427823,0.912109,2191,0.287737,0.576206,0.875
2206,0.191082,0.486787,0.953125,2206,0.241415,0.538893,0.9375,2206,0.35797,0.648946,0.859375,2206,0.300229,0.598275,0.882813,2206,0.191572,0.486372,0.90625,2206,0.331379,0.621467,0.875,2206,0.181515,0.48019,0.929688,2206,0.332836,0.622317,0.898438
2306,0.166984,0.466672,0.941406,2306,0.152726,0.453458,0.945313,2306,0.262627,0.560794,0.886719,2306,0.257989,0.563531,0.902344,2306,0.13113,0.431295,0.9375,2306,0.319848,0.618169,0.882813,2306,0.159946,0.462523,0.9375,2306,0.363401,0.660504,0.886719
2406,0.173965,0.477457,0.945313,2406,0.133039,0.438437,0.947917,2406,0.330936,0.635998,0.895833,2406,0.414988,0.727799,0.880208,2406,0.154736,0.457413,0.934896,2406,0.32289,0.629198,0.888021,2406,0.165161,0.47057,0.934896,2406,0.419578,0.724512,0.872396
2506,0.138203,0.443969,0.939453,2506,0.0836919,0.391146,0.957031,2506,0.382786,0.693615,0.888672,2506,0.224188,0.5432,0.890625,2506,0.137821,0.44352,0.935547,2506,0.247649,0.560464,0.892578,2506,0.143624,0.451133,0.933594,2506,0.17506,0.485619,0.888672
2521,0.232115,0.53835,0.921875,2521,0.144825,0.452761,0.921875,2521,0.282441,0.594073,0.90625,2521,0.209542,0.529165,0.921875,2521,0.156727,0.462671,0.945313,2521,0.276122,0.589836,0.90625,2521,0.193713,0.501307,0.929688,2521,0.316691,0.62783,0.875
2621,0.0832026,0.394322,0.957031,2621,0.224574,0.535741,0.917969,2621,0.318651,0.637668,0.894531,2621,0.257482,0.583916,0.914063,2621,0.159802,0.468445,0.945313,2621,0.298915,0.619902,0.898438,2621,0.188188,0.500353,0.917969,2621,0.306403,0.624433,0.886719
2721,0.159189,0.471135,0.953125,2721,0.18117,0.49447,0.927083,2721,0.345114,0.669941,0.893229,2721,0.206453,0.538215,0.924479,2721,0.205891,0.514636,0.934896,2721,0.27592,0.602554,0.898438,2721,0.136258,0.45117,0.929688,2721,0.284494,0.607477,0.895833
2821,0.0898531,0.403555,0.960938,2821,0.11406,0.427032,0.933594,2821,0.312867,0.643414,0.894531,2821,0.246187,0.582745,0.917969,2821,0.0633869,0.375193,0.945313,2821,0.264042,0.597113,0.90625,2821,0.123555,0.44011,0.939453,2821,0.161253,0.489541,0.912109
2836,0.124867,0.438547,0.953125,2836,0.102505,0.415439,0.960938,2836,0.256245,0.587589,0.914063,2836,0.163291,0.500645,0.953125,2836,0.0949612,0.406778,0.953125,2836,0.18965,0.523445,0.929688,2836,0.165009,0.481467,0.945313,2836,0.162441,0.491201,0.9375
2936,0.151448,0.467365,0.949219,2936,0.123271,0.438046,0.957031,2936,0.24122,0.577484,0.929688,2936,0.208409,0.552017,0.949219,2936,0.13115,0.444758,0.945313,2936,0.303877,0.643736,0.894531,2936,0.0739768,0.392465,0.957031,2936,0.183607,0.517474,0.917969
3036,0.0995319,0.416262,0.958333,3036,0.146947,0.46347,0.947917,3036,0.236919,0.577449,0.929688,3036,0.255245,0.602558,0.942708,3036,0.0680746,0.380185,0.955729,3036,0.106847,0.450567,0.916667,3036,0.0647228,0.383373,0.966146,3036,0.209346,0.548177,0.903646
3136,0.154294,0.472882,0.958984,3136,0.0690521,0.386938,0.955078,3136,0.190465,0.534163,0.925781,3136,0.115482,0.466418,0.945313,3136,0.14334,0.455636,0.957031,3136,0.212889,0.560225,0.919922,3136,0.0979772,0.418015,0.964844,3136,0.209655,0.552809,0.914063
3151,0.15345,0.47242,0.9375,3151,0.134312,0.452311,0.953125,3151,0.175895,0.519995,0.921875,3151,0.171286,0.522703,0.929688,3151,0.0914025,0.403729,0.960938,3151,0.190801,0.538769,0.953125,3151,0.195666,0.515903,0.9375,3151,0.236334,0.579931,0.882813
3251,0.144888,0.464199,0.945313,3251,0.144426,0.464281,0.945313,3251,0.238995,0.589015,0.925781,3251,0.198682,0.553759,0.925781,3251,0.042075,0.354558,0.976563,3251,0.156092,0.507161,0.957031,3251,0.0766758,0.39905,0.960938,3251,0.256906,0.605506,0.890625
3351,0.0719411,0.392929,0.960938,3351,0.147191,0.468864,0.945313,3351,0.269257,0.622826,0.911458,3351,0.184685,0.542335,0.927083,3351,0.139842,0.455028,0.96875,3351,0.214876,0.571079,0.947917,3351,0.0890971,0.410521,0.966146,3351,0.124837,0.476568,0.908854
3451,0.0594767,0.380609,0.962891,3451,0.0601361,0.382158,0.955078,3451,0.188416,0.544367,0.910156,3451,0.127469,0.4876,0.927734,3451,0.0764577,0.391193,0.96875,3451,0.204453,0.562828,0.947266,3451,0.0560752,0.377865,0.972656,3451,0.177452,0.531118,0.919922
3466,0.036703,0.357494,0.992188,3466,0.087831,0.409379,0.96875,3466,0.153204,0.509531,0.945313,3466,0.125496,0.486103,0.945313,3466,0.154048,0.468508,0.929688,3466,0.19976,0.558331,0.921875,3466,0.122942,0.444644,0.960938,3466,0.138827,0.492765,0.96875
3566,0.140077,0.460443,0.972656,3566,0.0995684,0.418165,0.964844,3566,0.131887,0.492015,0.957031,3566,0.200034,0.563551,0.921875,3566,0.10078,0.415904,0.949219,3566,0.209106,0.571184,0.917969,3566,0.0943674,0.416634,0.957031,3566,0.178144,0.537068,0.953125
3666,0.0850986,0.406073,0.971354,3666,0.134378,0.45179,0.955729,3666,0.218933,0.58137,0.9375,3666,0.100835,0.466173,0.934896,3666,0.100697,0.416304,0.955729,3666,0.198608,0.562307,0.916667,3666,0.164032,0.486498,0.953125,3666,0.0735067,0.433957,0.966146
3766,0.109594,0.430726,0.96875,3766,0.0618282,0.378823,0.960938,3766,0.176315,0.540472,0.9375,3766,0.131273,0.495509,0.943359,3766,0.0933117,0.406986,0.958984,3766,0.0789921,0.443471,0.931641,3766,0.250223,0.570287,0.943359,3766,0.136904,0.498789,0.964844
3781,0.0445404,0.365546,0.992188,3781,0.0750678,0.391884,0.976563,3781,0.157787,0.522034,0.9375,3781,0.102292,0.466468,0.96875,3781,0.0836091,0.396845,0.976563,3781,0.200836,0.565369,0.929688,3781,0.0772169,0.39724,0.96875,3781,0.0751616,0.437188,0.976563
3881,0.0822466,0.403634,0.980469,3881,0.143014,0.460082,0.957031,3881,0.196394,0.563388,0.941406,3881,0.141249,0.507352,0.960938,3881,0.118786,0.431655,0.96875,3881,0.228807,0.596959,0.933594,3881,0.0701915,0.390288,0.976563,3881,0.101795,0.465859,0.972656
3981,0.0644203,0.385352,0.979167,3981,0.0500392,0.366567,0.966146,3981,0.0635516,0.431188,0.953125,3981,0.0600541,0.425997,0.96875,3981,0.0565749,0.370392,0.973958,3981,0.0850033,0.454198,0.950521,3981,0.0435213,0.363418,0.979167,3981,0.0882495,0.452575,0.96875
4081,0.0175469,0.337372,0.982422,4081,0.00522049,0.320645,0.974609,4081,0.0183563,0.384795,0.964844,4081,0.0195919,0.384285,0.974609,4081,0.0164336,0.329179,0.980469,4081,0.0214466,0.389431,0.962891,4081,0.00691148,0.325688,0.984375,4081,0.038025,0.401119,0.974609
4096,0.0299568,0.349612,0.992188,4096,0.0216599,0.336914,0.992188,4096,0.052076,0.418328,0.984375,4096,0.0327538,0.397255,0.984375,4096,0.0342927,0.346873,0.992188,4096,0.0401576,0.407953,0.984375,4096,0.00903632,0.327639,1.0,4096,0.0199344,0.38284,1.0
4196,0.00703804,0.325548,0.996094,4196,0.00759336,0.321704,0.996094,4196,0.0363371,0.401321,0.988281,4196,0.0115468,0.374754,0.992188,4196,0.00552243,0.316988,0.996094,4196,0.0168515,0.383366,0.988281,4196,0.00880645,0.326246,1.0,4196,0.0125017,0.374128,1.0
4296,0.0173112,0.334655,0.997396,4296,0.0116324,0.324587,0.997396,4296,0.0179845,0.381681,0.992188,4296,0.0244374,0.386325,0.994792,4296,0.0164882,0.326812,0.994792,4296,0.0376541,0.402863,0.989583,4296,0.00872874,0.324993,1.0,4296,0.025763,0.386091,0.997396
4396,0.00788393,0.324071,0.998047,4396,0.00346164,0.315269,0.998047,4396,0.00935253,0.37177,0.994141,4396,0.00804136,0.36862,0.996094,4396,0.00724282,0.316436,0.996094,4396,0.0102478,0.374164,0.992188,4396,0.00444177,0.319538,1.0,4396,0.0157799,0.374815,0.998047
4411,0.0128502,0.328863,1.0,4411,0.0099569,0.32159,1.0,4411,0.0155314,0.377755,1.0,4411,0.00770294,0.368083,1.0,4411,0.0131128,0.322136,1.0,4411,0.0186622,0.382382,1.0,4411,0.00509568,0.320015,1.0,4411,0.00945969,0.3683,1.0
4511,0.0053431,0.320187,1.0,4511,0.00342317,0.313894,1.0,4511,0.0150404,0.375954,1.0,4511,0.00793984,0.366996,1.0,4511,0.00282925,0.31071,1.0,4511,0.00531585,0.367718,1.0,4511,0.00418838,0.31793,1.0,4511,0.00657317,0.364104,1.0
4611,0.00988134,0.323548,1.0,4611,0.00641082,0.315718,1.0,4611,0.0106396,0.370242,1.0,4611,0.015918,0.37364,1.0,4611,0.0090764,0.315803,1.0,4611,0.0194915,0.380564,0.997396,4611,0.00575149,0.318309,1.0,4611,0.013034,0.369246,1.0
4711,0.00472316,0.317224,1.0,4711,0.00268009,0.310833,1.0,4711,0.00657543,0.364875,1.0,4711,0.0051412,0.361542,1.0,4711,0.00506915,0.310655,1.0,4711,0.00701704,0.366775,0.998047,4711,0.00344405,0.314828,1.0,4711,0.00937329,0.364278,1.0
