step, cross_entropy, loss, train_accuracy
1,2.64588,2.64588,0.0703125
41,1.73024,1.73024,0.359375
81,1.59023,1.59023,0.429688
121,1.45896,1.45896,0.4375
161,1.26486,1.26486,0.5625
