step, cross_entropy, loss, train_accuracy
1,2.65779,2.65779,0.0703125
41,1.76098,1.76098,0.34375
81,1.62895,1.62895,0.40625
121,1.45065,1.45065,0.515625
161,1.4096,1.4096,0.476563
