step, cross_entropy, loss, train_accuracy
1,2.66586,2.66586,0.0703125
41,1.7864,1.7864,0.328125
81,1.54278,1.54278,0.40625
121,1.5693,1.5693,0.40625
161,1.42806,1.42806,0.429688
