step_originalData, cross_entropy_originalData, loss_originalData, train_accuracy_originalData,step_rotate180, cross_entropy_rotate180, loss_rotate180, train_accuracy_rotate180,step_rotate180transpose, cross_entropy_rotate180transpose, loss_rotate180transpose, train_accuracy_rotate180transpose,step_rotate270, cross_entropy_rotate270, loss_rotate270, train_accuracy_rotate270,step_rotate270transpose, cross_entropy_rotate270transpose, loss_rotate270transpose, train_accuracy_rotate270transpose,step_rotate90, cross_entropy_rotate90, loss_rotate90, train_accuracy_rotate90,step_rotate90transpose, cross_entropy_rotate90transpose, loss_rotate90transpose, train_accuracy_rotate90transpose,step_transpose, cross_entropy_transpose, loss_transpose, train_accuracy_transpose
987,0.734356,0.964154,0.742188,987,0.728512,0.959644,0.731771,987,0.816774,1.04388,0.674479,987,0.868576,1.09011,0.648438,987,0.696221,0.924076,0.726563,987,0.807076,1.02922,0.697917,987,0.606848,0.837231,0.734375,987,0.896956,1.11743,0.648438
1087,0.666169,0.900391,0.746094,1087,0.689266,0.924231,0.740234,1087,0.848031,1.07938,0.679688,1087,0.891369,1.11709,0.660156,1087,0.679025,0.911423,0.728516,1087,0.817426,1.04325,0.705078,1087,0.721176,0.95622,0.744141,1087,0.834675,1.05847,0.658203
1180,0.442925,0.681803,0.835938,1180,0.393188,0.632737,0.859375,1180,0.602373,0.838042,0.796875,1180,0.702577,0.932406,0.703125,1180,0.428512,0.665171,0.84375,1180,0.641342,0.870757,0.78125,1180,0.409466,0.64913,0.84375,1180,0.757274,0.984663,0.679688
1280,0.603755,0.847688,0.808594,1280,0.639358,0.884066,0.800781,1280,0.634243,0.87541,0.769531,1280,0.688247,0.922698,0.726563,1280,0.610322,0.851727,0.8125,1280,0.822905,1.05705,0.71875,1280,0.629638,0.873837,0.8125,1280,0.774401,1.0058,0.660156
1380,0.522897,0.772093,0.804688,1380,0.441287,0.690505,0.8125,1380,0.663415,0.910116,0.763021,1380,0.739003,0.97829,0.731771,1380,0.41028,0.656154,0.822917,1380,0.721983,0.960924,0.71875,1380,0.451569,0.700997,0.830729,1380,0.653851,0.88976,0.684896
1480,0.536725,0.791232,0.804688,1480,0.480612,0.734525,0.822266,1480,0.592058,0.84536,0.775391,1480,0.645125,0.890234,0.740234,1480,0.391559,0.642028,0.833984,1480,0.66102,0.904488,0.738281,1480,0.489101,0.743992,0.830078,1480,0.673658,0.914331,0.710938
1573,0.337788,0.597766,0.875,1573,0.265226,0.52435,0.9375,1573,0.442328,0.701514,0.875,1573,0.533816,0.784593,0.765625,1573,0.28074,0.535911,0.890625,1573,0.514891,0.764097,0.820313,1573,0.268587,0.528941,0.914063,1573,0.611928,0.858056,0.765625
1673,0.391917,0.65695,0.863281,1673,0.38692,0.651101,0.894531,1673,0.548011,0.81393,0.835938,1673,0.608919,0.865961,0.769531,1673,0.406846,0.667414,0.851563,1673,0.584142,0.839049,0.792969,1673,0.527919,0.793743,0.855469,1673,0.664802,0.916634,0.746094
1773,0.393692,0.663739,0.875,1773,0.389828,0.658628,0.875,1773,0.47278,0.745711,0.841146,1773,0.465654,0.728752,0.789063,1773,0.267352,0.532656,0.869792,1773,0.475408,0.736706,0.804688,1773,0.383732,0.654458,0.856771,1773,0.484767,0.742092,0.768229
1873,0.389676,0.664549,0.878906,1873,0.279169,0.553745,0.882813,1873,0.585842,0.866214,0.832031,1873,0.552263,0.821934,0.794922,1873,0.379954,0.650375,0.863281,1873,0.440798,0.708315,0.820313,1873,0.410205,0.68539,0.853516,1873,0.508258,0.771964,0.787109
1966,0.216192,0.495833,0.945313,1966,0.219323,0.498518,0.9375,1966,0.401965,0.689061,0.851563,1966,0.413543,0.689403,0.835938,1966,0.215153,0.489946,0.914063,1966,0.48703,0.761085,0.820313,1966,0.216878,0.496979,0.929688,1966,0.461546,0.73147,0.84375
2066,0.321175,0.60618,0.917969,2066,0.411659,0.694992,0.902344,2066,0.436498,0.731232,0.859375,2066,0.509132,0.791002,0.847656,2066,0.315622,0.59509,0.914063,2066,0.377171,0.657209,0.839844,2066,0.347669,0.631605,0.902344,2066,0.554181,0.830279,0.808594
2166,0.242953,0.532355,0.921875,2166,0.33077,0.618942,0.893229,2166,0.278748,0.579835,0.875,2166,0.474008,0.762641,0.841146,2166,0.215842,0.499421,0.914063,2166,0.441882,0.728238,0.841146,2166,0.331405,0.619651,0.893229,2166,0.406724,0.689158,0.815104
2266,0.299945,0.593763,0.917969,2266,0.283736,0.576741,0.898438,2266,0.363473,0.671498,0.875,2266,0.427956,0.723278,0.839844,2266,0.267032,0.554271,0.908203,2266,0.489723,0.782697,0.833984,2266,0.248329,0.540565,0.894531,2266,0.490005,0.779531,0.810547
2359,0.163963,0.460698,0.9375,2359,0.132681,0.429051,0.953125,2359,0.288359,0.602674,0.921875,2359,0.372293,0.674398,0.851563,2359,0.16134,0.453,0.929688,2359,0.275361,0.574648,0.90625,2359,0.184629,0.48039,0.921875,2359,0.309893,0.605123,0.914063
2459,0.34484,0.64588,0.90625,2459,0.22636,0.526142,0.929688,2459,0.246168,0.56654,0.929688,2459,0.320983,0.629276,0.867188,2459,0.229361,0.524639,0.933594,2459,0.303755,0.60923,0.894531,2459,0.275375,0.575103,0.914063,2459,0.398075,0.700199,0.882813
2559,0.153358,0.457918,0.929688,2559,0.187873,0.491015,0.924479,2559,0.306105,0.631519,0.911458,2559,0.350477,0.664497,0.856771,2559,0.130104,0.427853,0.942708,2559,0.304126,0.615297,0.888021,2559,0.19796,0.500323,0.914063,2559,0.3609,0.668257,0.877604
2659,0.203928,0.510973,0.929688,2659,0.236339,0.542816,0.925781,2659,0.310934,0.642114,0.90625,2659,0.222485,0.542045,0.873047,2659,0.130518,0.429859,0.947266,2659,0.350709,0.668189,0.876953,2659,0.140829,0.44579,0.927734,2659,0.328039,0.641623,0.869141
2752,0.178468,0.488403,0.945313,2752,0.093687,0.403028,0.976563,2752,0.174267,0.509013,0.9375,2752,0.320083,0.645544,0.882813,2752,0.127956,0.430447,0.953125,2752,0.283381,0.605382,0.898438,2752,0.0975708,0.405344,0.976563,2752,0.236821,0.554711,0.921875
2852,0.176487,0.487858,0.953125,2852,0.19643,0.50766,0.960938,2852,0.247214,0.586153,0.925781,2852,0.248298,0.578575,0.902344,2852,0.202141,0.505635,0.941406,2852,0.330094,0.657663,0.898438,2852,0.251231,0.562236,0.949219,2852,0.272695,0.595611,0.90625
2952,0.130883,0.444487,0.950521,2952,0.174829,0.48798,0.947917,2952,0.215321,0.557945,0.924479,2952,0.251663,0.586745,0.908854,2952,0.131811,0.436762,0.945313,2952,0.293342,0.625805,0.893229,2952,0.162957,0.475302,0.945313,2952,0.293017,0.620468,0.898438
3052,0.216204,0.530837,0.943359,3052,0.193997,0.508688,0.945313,3052,0.245233,0.592166,0.919922,3052,0.283347,0.622306,0.90625,3052,0.093412,0.39847,0.951172,3052,0.241119,0.577528,0.898438,3052,0.167138,0.479974,0.939453,3052,0.319895,0.652403,0.900391
3145,0.0962827,0.412075,0.96875,3145,0.0954388,0.41167,0.984375,3145,0.166101,0.51642,0.953125,3145,0.206128,0.54955,0.929688,3145,0.102315,0.410453,0.96875,3145,0.174556,0.515247,0.914063,3145,0.117222,0.432362,0.960938,3145,0.155231,0.49163,0.929688
3245,0.187516,0.503826,0.953125,3245,0.180292,0.497279,0.953125,3245,0.16915,0.522664,0.957031,3245,0.221017,0.568114,0.917969,3245,0.102346,0.410802,0.964844,3245,0.309883,0.655149,0.898438,3245,0.247424,0.563322,0.9375,3245,0.199829,0.53972,0.925781
3345,0.159737,0.477471,0.950521,3345,0.107983,0.425154,0.955729,3345,0.217055,0.572877,0.942708,3345,0.16822,0.518363,0.929688,3345,0.067001,0.376008,0.971354,3345,0.177122,0.526545,0.914063,3345,0.278806,0.597169,0.927083,3345,0.256159,0.599869,0.927083
3445,0.0749294,0.392856,0.955078,3445,0.129129,0.446803,0.957031,3445,0.111984,0.469854,0.949219,3445,0.212444,0.563809,0.925781,3445,0.0950097,0.405457,0.972656,3445,0.220976,0.572983,0.919922,3445,0.150115,0.469961,0.929688,3445,0.259859,0.607986,0.921875
3538,0.0781056,0.395148,0.976563,3538,0.0737102,0.392251,0.976563,3538,0.124372,0.484481,0.945313,3538,0.221404,0.5759,0.914063,3538,0.141137,0.451905,0.945313,3538,0.195928,0.550537,0.921875,3538,0.0889445,0.408734,0.976563,3538,0.177679,0.52821,0.953125
3638,0.170906,0.48916,0.960938,3638,0.154336,0.473342,0.96875,3638,0.163963,0.526148,0.949219,3638,0.187282,0.544229,0.910156,3638,0.198337,0.510488,0.945313,3638,0.21449,0.573059,0.9375,3638,0.0980255,0.419371,0.96875,3638,0.174216,0.5284,0.9375
3738,0.0852725,0.402344,0.963542,3738,0.0868701,0.406104,0.971354,3738,0.0852599,0.448389,0.955729,3738,0.258508,0.617741,0.908854,3738,0.0485488,0.36041,0.960938,3738,0.217014,0.57703,0.932292,3738,0.0869038,0.407442,0.96875,3738,0.266161,0.623423,0.927083
3838,0.10224,0.417739,0.962891,3838,0.106199,0.425274,0.972656,3838,0.126702,0.491042,0.949219,3838,0.250491,0.611313,0.902344,3838,0.152819,0.462445,0.958984,3838,0.101024,0.463991,0.9375,3838,0.123165,0.44208,0.962891,3838,0.165469,0.525209,0.9375
3931,0.0885738,0.40574,0.976563,3931,0.041209,0.358679,0.992188,3931,0.124469,0.489736,0.945313,3931,0.254156,0.616277,0.875,3931,0.0376053,0.346415,0.992188,3931,0.100889,0.464971,0.960938,3931,0.091899,0.410175,0.960938,3931,0.128316,0.490245,0.960938
4031,0.0265098,0.342773,0.988281,4031,0.0320928,0.348597,0.992188,4031,0.0263776,0.390556,0.972656,4031,0.0517787,0.412863,0.925781,4031,0.0211749,0.329039,0.996094,4031,0.0634997,0.42656,0.972656,4031,0.0177229,0.335042,0.980469,4031,0.0437017,0.404639,0.976563
4131,0.0176345,0.332824,0.992188,4131,0.0138597,0.329243,0.994792,4131,0.0515092,0.414444,0.973958,4131,0.0527669,0.412635,0.942708,4131,0.00836431,0.315145,0.997396,4131,0.0454301,0.407284,0.979167,4131,0.0126335,0.328837,0.986979,4131,0.0317695,0.391515,0.984375
4231,0.0117953,0.325875,0.994141,4231,0.0139433,0.328185,0.996094,4231,0.0156499,0.377304,0.980469,4231,0.0376508,0.396271,0.953125,4231,0.00882307,0.314491,0.998047,4231,0.0144824,0.375083,0.984375,4231,0.0132819,0.328345,0.988281,4231,0.0226793,0.381195,0.988281
4324,0.0140642,0.327086,0.992188,4324,0.00913983,0.322302,1.0,4324,0.0489927,0.409427,0.984375,4324,0.0310061,0.388433,0.992188,4324,0.00483126,0.309451,1.0,4324,0.0156261,0.375027,1.0,4324,0.0110639,0.325047,1.0,4324,0.0185524,0.375885,0.992188
4424,0.0114465,0.323334,0.996094,4424,0.0106165,0.32263,1.0,4424,0.0121206,0.371261,0.992188,4424,0.0183601,0.374518,0.996094,4424,0.0103361,0.313834,1.0,4424,0.0141808,0.372307,1.0,4424,0.00809681,0.320928,1.0,4424,0.0180027,0.374086,0.992188
4524,0.00697163,0.317723,0.997396,4524,0.00553679,0.316395,1.0,4524,0.0136006,0.371445,0.994792,4524,0.0202563,0.375137,0.994792,4524,0.00402037,0.306397,1.0,4524,0.0154349,0.372282,1.0,4524,0.00578383,0.31746,1.0,4524,0.0178389,0.372663,0.994792
4624,0.00500532,0.314612,0.998047,4624,0.00514045,0.314837,1.0,4624,0.00740336,0.363931,0.996094,4624,0.0147687,0.368361,0.994141,4624,0.00386098,0.305105,1.0,4624,0.0063567,0.36191,1.0,4624,0.00602669,0.316541,1.0,4624,0.0108573,0.364404,0.996094
4717,0.00695007,0.31548,1.0,4717,0.00557415,0.314182,1.0,4717,0.0171301,0.37242,1.0,4717,0.0156244,0.367999,1.0,4717,0.00284826,0.303034,1.0,4717,0.00783859,0.362168,1.0,4717,0.00630221,0.315726,1.0,4717,0.00971945,0.362057,1.0
4817,0.00749121,0.314875,1.0,4817,0.00682486,0.314276,1.0,4817,0.00784443,0.361824,1.0,4817,0.00994646,0.361028,1.0,4817,0.00697011,0.306029,1.0,4817,0.00860089,0.361635,1.0,4817,0.0054167,0.313681,1.0,4817,0.00918766,0.360251,1.0
4917,0.00489434,0.311132,1.0,4917,0.00423609,0.310529,1.0,4917,0.00812119,0.360792,1.0,4917,0.0104381,0.360226,1.0,4917,0.00293142,0.300866,1.0,4917,0.00826085,0.359997,1.0,4917,0.00436625,0.311471,1.0,4917,0.0111244,0.360907,1.0
5017,0.00326425,0.308353,1.0,5017,0.00323473,0.308368,1.0,5017,0.00520682,0.356555,1.0,5017,0.00870995,0.357199,1.0,5017,0.00265393,0.299458,1.0,5017,0.0042723,0.354704,1.0,5017,0.00364652,0.309588,1.0,5017,0.00732194,0.355815,1.0
5110,0.00470169,0.308715,1.0,5110,0.00411563,0.308164,1.0,5110,0.00929713,0.359409,1.0,5110,0.00975495,0.357023,1.0,5110,0.00210604,0.297857,1.0,5110,0.00538772,0.354592,1.0,5110,0.00508206,0.309938,1.0,5110,0.00689443,0.354173,1.0
5210,0.00546199,0.308331,1.0,5210,0.00491855,0.307816,1.0,5210,0.00606317,0.354864,1.0,5210,0.00654707,0.352519,1.0,5210,0.00524939,0.299879,1.0,5210,0.00625801,0.354165,1.0,5210,0.00412247,0.307823,1.0,5210,0.00636533,0.352362,1.0
5310,0.00375329,0.305479,1.0,5310,0.0034806,0.305227,1.0,5310,0.00577588,0.353269,1.0,5310,0.00760095,0.352278,1.0,5310,0.0023896,0.295901,1.0,5310,0.00585093,0.352458,1.0,5310,0.00359178,0.306139,1.0,5310,0.00792091,0.352634,1.0
5410,0.00252253,0.303105,1.0,5410,0.0024251,0.30302,1.0,5410,0.00407294,0.35025,1.0,5410,0.00616473,0.349545,1.0,5410,0.00208713,0.294476,1.0,5410,0.00325259,0.348556,1.0,5410,0.0026155,0.304008,1.0,5410,0.00528931,0.348712,1.0
5503,0.00374552,0.30326,1.0,5503,0.00329707,0.302818,1.0,5503,0.0067312,0.35168,1.0,5503,0.00705404,0.34922,1.0,5503,0.00173545,0.293081,1.0,5503,0.00418019,0.348264,1.0,5503,0.00419878,0.304515,1.0,5503,0.00551744,0.347731,1.0
5603,0.00431859,0.302697,1.0,5603,0.00384927,0.302228,1.0,5603,0.00486374,0.34851,1.0,5603,0.00493569,0.345811,1.0,5603,0.00423832,0.294472,1.0,5603,0.00502168,0.347812,1.0,5603,0.00337575,0.302546,1.0,5603,0.0049546,0.345889,1.0
5703,0.00300476,0.300249,1.0,5703,0.00297218,0.300211,1.0,5703,0.00451913,0.346865,1.0,5703,0.00610198,0.34569,1.0,5703,0.0020574,0.291184,1.0,5703,0.00458085,0.346078,1.0,5703,0.00310238,0.301129,1.0,5703,0.00623435,0.34589,1.0
5803,0.00208695,0.298197,1.0,5803,0.00199109,0.29809,1.0,5803,0.00340496,0.344446,1.0,5803,0.00482594,0.343125,1.0,5803,0.00175983,0.289775,1.0,5803,0.00265371,0.342857,1.0,5803,0.00206342,0.298947,1.0,5803,0.00412662,0.342499,1.0
