step, cross_entropy, loss, train_accuracy
1,2.64588,2.64588,0.0703125
41,1.747,1.747,0.28125
81,1.65534,1.65534,0.359375
121,1.48453,1.48453,0.5
161,1.28951,1.28951,0.523438
