step, cross_entropy, loss, train_accuracy
1,2.65421,2.65421,0.0703125
41,1.8807,1.8807,0.359375
81,1.72425,1.72425,0.367188
121,1.66173,1.66173,0.375
161,1.52967,1.52967,0.390625
