step, cross_entropy, loss, train_accuracy
1,2.6708,2.6708,0.0703125
41,1.766,1.766,0.367188
81,1.57906,1.57906,0.367188
121,1.52316,1.52316,0.390625
161,1.42881,1.42881,0.507813
