step, cross_entropy, loss, train_accuracy
1,2.65779,2.65779,0.0703125
41,1.75477,1.75477,0.34375
81,1.6749,1.6749,0.273438
121,1.4355,1.4355,0.46875
161,1.30814,1.30814,0.546875
