step, cross_entropy, loss, train_accuracy
1,2.66586,2.66586,0.0703125
41,1.72847,1.72847,0.351563
81,1.60921,1.60921,0.359375
121,1.50532,1.50532,0.4375
161,1.38342,1.38342,0.492188
