step_originalData, cross_entropy_originalData, loss_originalData, train_accuracy_originalData,step_rotate180, cross_entropy_rotate180, loss_rotate180, train_accuracy_rotate180,step_rotate180transpose, cross_entropy_rotate180transpose, loss_rotate180transpose, train_accuracy_rotate180transpose,step_rotate270, cross_entropy_rotate270, loss_rotate270, train_accuracy_rotate270,step_rotate270transpose, cross_entropy_rotate270transpose, loss_rotate270transpose, train_accuracy_rotate270transpose,step_rotate90, cross_entropy_rotate90, loss_rotate90, train_accuracy_rotate90,step_rotate90transpose, cross_entropy_rotate90transpose, loss_rotate90transpose, train_accuracy_rotate90transpose,step_transpose, cross_entropy_transpose, loss_transpose, train_accuracy_transpose
987,1.52222,1.70023,0.40625,987,1.40903,1.5868,0.450521,987,1.42788,1.60781,0.429688,987,1.75821,1.92377,0.252604,987,1.47336,1.647,0.401042,987,1.53918,1.71123,0.34375,987,1.38158,1.56205,0.484375,987,1.56154,1.7423,0.395833
1087,1.46745,1.6454,0.423828,1087,1.40688,1.58573,0.466797,1087,1.34479,1.52587,0.451172,1087,1.75425,1.91676,0.275391,1087,1.3895,1.56296,0.4375,1087,1.59494,1.7661,0.361328,1087,1.28546,1.4661,0.507813,1087,1.40239,1.58343,0.419922
1180,1.39576,1.57375,0.484375,1180,1.25725,1.43738,0.523438,1180,1.29924,1.48108,0.539063,1180,1.69677,1.85673,0.367188,1180,1.27382,1.44806,0.523438,1180,1.3999,1.5702,0.515625,1180,1.26436,1.4462,0.515625,1180,1.43827,1.62019,0.476563
1280,1.38594,1.56497,0.507813,1280,1.29657,1.47877,0.511719,1280,1.33966,1.523,0.503906,1280,1.80559,1.96307,0.304688,1280,1.37022,1.54578,0.527344,1280,1.5988,1.76875,0.441406,1280,1.29562,1.47947,0.523438,1280,1.44906,1.63246,0.449219
1380,1.28072,1.46174,0.510417,1380,1.18019,1.36452,0.536458,1380,1.33013,1.51556,0.497396,1380,1.66602,1.82159,0.317708,1380,1.31344,1.49132,0.515625,1380,1.38866,1.55911,0.447917,1380,1.14564,1.33156,0.539063,1380,1.28662,1.4715,0.463542
1480,1.27716,1.46028,0.517578,1480,1.173,1.36005,0.544922,1480,1.20064,1.38822,0.519531,1480,1.70834,1.86295,0.347656,1480,1.20119,1.38136,0.546875,1480,1.4248,1.59596,0.458984,1480,1.16929,1.3586,0.552734,1480,1.2748,1.46237,0.470703
1573,1.04186,1.22729,0.671875,1573,1.02052,1.21064,0.632813,1573,1.11501,1.30557,0.570313,1573,1.55672,1.7101,0.445313,1573,1.02196,1.20482,0.640625,1573,1.28228,1.4542,0.515625,1573,1.05951,1.25251,0.609375,1573,1.28248,1.47224,0.539063
1673,1.15259,1.34173,0.613281,1673,1.04796,1.24239,0.613281,1673,1.08612,1.28033,0.578125,1673,1.60441,1.75721,0.421875,1673,1.19514,1.38157,0.589844,1673,1.32394,1.49765,0.511719,1673,1.1025,1.29971,0.59375,1673,1.16957,1.36286,0.539063
1773,1.16739,1.35961,0.588542,1773,1.02376,1.22193,0.611979,1773,1.24031,1.43787,0.559896,1773,1.68011,1.83288,0.403646,1773,1.10144,1.29091,0.601563,1773,1.19714,1.37252,0.513021,1773,1.00719,1.20888,0.604167,1773,1.20945,1.40628,0.546875
1873,1.23607,1.43302,0.591797,1873,0.935134,1.13766,0.626953,1873,1.11619,1.31797,0.570313,1873,1.4702,1.62344,0.429688,1873,1.1693,1.36342,0.613281,1873,1.2148,1.3929,0.521484,1873,0.972062,1.17831,0.625,1873,1.29163,1.4924,0.529297
1966,0.856225,1.05757,0.671875,1966,0.857268,1.065,0.695313,1966,1.07075,1.27723,0.632813,1966,1.46811,1.62181,0.4375,1966,0.940754,1.13992,0.632813,1966,1.13342,1.3139,0.578125,1966,0.982731,1.19475,0.65625,1966,1.20038,1.40556,0.609375
2066,1.102,1.30748,0.648438,2066,0.871862,1.08472,0.660156,2066,1.01912,1.23011,0.613281,2066,1.45477,1.60932,0.441406,2066,0.968814,1.17168,0.628906,2066,1.1546,1.33778,0.574219,2066,0.882978,1.10071,0.65625,2066,1.05768,1.26845,0.605469
2166,1.00486,1.21491,0.640625,2166,0.853958,1.07236,0.669271,2166,1.06868,1.28513,0.59375,2166,1.46335,1.61915,0.450521,2166,1.05172,1.25973,0.622396,2166,1.15929,1.34581,0.583333,2166,0.769622,0.993528,0.682292,2166,1.07433,1.2904,0.598958
2266,1.03529,1.25139,0.644531,2266,0.868591,1.0933,0.671875,2266,1.04931,1.27107,0.601563,2266,1.33313,1.49092,0.470703,2266,0.94025,1.15439,0.638672,2266,1.14332,1.33379,0.587891,2266,0.89912,1.12988,0.679688,2266,1.10402,1.32623,0.595703
2359,0.809683,1.0315,0.671875,2359,0.709386,0.940301,0.742188,2359,0.899018,1.12654,0.664063,2359,1.31116,1.47103,0.578125,2359,0.745356,0.964467,0.71875,2359,0.920248,1.11463,0.664063,2359,0.699043,0.936755,0.765625,2359,0.97227,1.19981,0.6875
2459,0.962243,1.1894,0.675781,2459,0.767607,1.00496,0.71875,2459,0.933488,1.16736,0.640625,2459,1.3649,1.52666,0.511719,2459,0.840888,1.06562,0.707031,2459,1.05298,1.25157,0.644531,2459,0.883952,1.12842,0.730469,2459,0.955501,1.18978,0.679688
2559,0.820735,1.05383,0.682292,2559,0.625169,0.869291,0.726563,2559,0.855852,1.0966,0.648438,2559,1.35569,1.51986,0.513021,2559,0.880057,1.11017,0.697917,2559,0.951626,1.1539,0.653646,2559,0.668844,0.919654,0.747396,2559,0.883689,1.12474,0.666667
2659,0.858542,1.09787,0.685547,2659,0.848829,1.10041,0.724609,2659,1.01148,1.2588,0.640625,2659,1.24464,1.41178,0.53125,2659,0.890669,1.12828,0.689453,2659,1.00316,1.21067,0.654297,2659,0.85236,1.11128,0.738281,2659,0.948074,1.19572,0.666016
2752,0.674456,0.920363,0.734375,2752,0.542941,0.800717,0.773438,2752,0.772424,1.02646,0.679688,2752,1.23528,1.40539,0.554688,2752,0.6625,0.906217,0.734375,2752,0.794032,1.00699,0.710938,2752,0.522971,0.788952,0.8125,2752,0.79145,1.04568,0.679688
2852,0.714937,0.968005,0.738281,2852,0.677883,0.943268,0.757813,2852,0.832995,1.09454,0.683594,2852,1.26875,1.44245,0.519531,2852,0.792046,1.04256,0.734375,2852,0.966156,1.18415,0.675781,2852,0.610651,0.88347,0.804688,2852,1.00744,1.26906,0.667969
2952,0.702912,0.962754,0.747396,2952,0.522495,0.79548,0.773438,2952,0.924505,1.19401,0.679688,2952,1.29072,1.46721,0.520833,2952,0.755146,1.0128,0.736979,2952,0.990033,1.21327,0.651042,2952,0.540179,0.819996,0.804688,2952,0.715668,0.985293,0.692708
3052,0.6925,0.959705,0.753906,3052,0.689297,0.970041,0.771484,3052,0.927652,1.20448,0.677734,3052,1.11258,1.29276,0.544922,3052,0.716959,0.982238,0.740234,3052,0.940444,1.17058,0.644531,3052,0.666345,0.95432,0.789063,3052,1.0447,1.32178,0.673828
3145,0.607386,0.882175,0.742188,3145,0.381255,0.668636,0.835938,3145,0.601168,0.884341,0.78125,3145,1.16083,1.34506,0.59375,3145,0.598602,0.870544,0.796875,3145,0.711554,0.947111,0.765625,3145,0.443791,0.739883,0.8125,3145,0.576693,0.861656,0.796875
3245,0.698217,0.980957,0.75,3245,0.55145,0.845086,0.796875,3245,0.828779,1.12024,0.734375,3245,1.16615,1.35472,0.585938,3245,0.629069,0.908252,0.792969,3245,0.891197,1.13307,0.710938,3245,0.61227,0.915251,0.785156,3245,0.694324,0.987019,0.761719
3345,0.563092,0.853111,0.768229,3345,0.394954,0.695615,0.802083,3345,0.764941,1.06447,0.729167,3345,1.29115,1.48418,0.570313,3345,0.534233,0.820733,0.799479,3345,0.787616,1.03634,0.713542,3345,0.415625,0.726107,0.8125,3345,0.580633,0.880357,0.773438
3445,0.809875,1.10692,0.755859,3445,0.428561,0.738032,0.810547,3445,0.81127,1.11815,0.720703,3445,1.04115,1.23929,0.591797,3445,0.641236,0.935798,0.791016,3445,0.848265,1.10363,0.710938,3445,0.599569,0.917195,0.810547,3445,0.88599,1.19336,0.757813
3538,0.491218,0.794908,0.835938,3538,0.395785,0.712612,0.851563,3538,0.668687,0.982185,0.734375,3538,0.885792,1.08797,0.6875,3538,0.540108,0.841861,0.789063,3538,0.732117,0.994091,0.734375,3538,0.416742,0.741239,0.820313,3538,0.535618,0.851201,0.828125
3638,0.54686,0.858758,0.804688,3638,0.62596,0.948988,0.816406,3638,0.692012,1.01263,0.714844,3638,1.26346,1.47102,0.601563,3638,0.592373,0.901387,0.785156,3638,0.795677,1.06434,0.707031,3638,0.530555,0.863038,0.808594,3638,0.666815,0.990204,0.789063
3738,0.564868,0.883672,0.796875,3738,0.370181,0.699537,0.846354,3738,0.678225,1.00727,0.723958,3738,1.12166,1.33496,0.611979,3738,0.518844,0.834107,0.791667,3738,0.76287,1.03805,0.710938,3738,0.332855,0.671631,0.835938,3738,0.511671,0.842616,0.804688
3838,0.507406,0.833355,0.796875,3838,0.456281,0.792334,0.841797,3838,0.751007,1.08755,0.728516,3838,1.0268,1.24557,0.625,3838,0.593803,0.91719,0.787109,3838,0.799379,1.08199,0.708984,3838,0.555048,0.901172,0.824219,3838,0.67782,1.01502,0.785156
3931,0.448262,0.781772,0.820313,3931,0.230654,0.571909,0.890625,3931,0.625755,0.968876,0.765625,3931,0.886533,1.11073,0.710938,3931,0.404119,0.734696,0.804688,3931,0.649119,0.938848,0.757813,3931,0.342238,0.694633,0.835938,3931,0.503998,0.848184,0.835938
4031,0.337896,0.671515,0.847656,4031,0.22359,0.564758,0.90625,4031,0.514029,0.857487,0.789063,4031,0.909761,1.13456,0.683594,4031,0.247709,0.57823,0.863281,4031,0.472468,0.762944,0.789063,4031,0.220617,0.573073,0.875,4031,0.365593,0.710298,0.847656
4131,0.178019,0.511309,0.877604,4131,0.128614,0.469457,0.924479,4131,0.253884,0.597323,0.833333,4131,0.788083,1.01311,0.700521,4131,0.206868,0.537027,0.882813,4131,0.483331,0.774074,0.804688,4131,0.0980666,0.450147,0.903646,4131,0.157608,0.502455,0.893229
4231,0.197351,0.530403,0.890625,4231,0.0814051,0.421736,0.935547,4231,0.241246,0.584726,0.857422,4231,0.709054,0.934349,0.710938,4231,0.111622,0.441496,0.904297,4231,0.398173,0.689054,0.816406,4231,0.109459,0.461083,0.919922,4231,0.302538,0.647351,0.892578
4324,0.104804,0.437498,0.953125,4324,0.0734746,0.4134,0.96875,4324,0.18715,0.530506,0.929688,4324,0.55044,0.776306,0.8125,4324,0.085918,0.415547,0.96875,4324,0.237494,0.528638,0.890625,4324,0.0946149,0.445738,0.96875,4324,0.231673,0.576338,0.921875
4424,0.185045,0.51725,0.949219,4424,0.112035,0.451457,0.964844,4424,0.360249,0.703333,0.902344,4424,0.804625,1.03043,0.753906,4424,0.163364,0.492491,0.964844,4424,0.334762,0.625868,0.882813,4424,0.0898517,0.440324,0.976563,4424,0.214984,0.559103,0.9375
4524,0.0813539,0.413166,0.955729,4524,0.0510916,0.389943,0.973958,4524,0.173738,0.516498,0.908854,4524,0.665176,0.89114,0.760417,4524,0.0972644,0.425982,0.960938,4524,0.348836,0.639995,0.885417,4524,0.0399072,0.389823,0.984375,4524,0.0943271,0.438298,0.950521
4624,0.0963071,0.427756,0.958984,4624,0.0434123,0.381619,0.976563,4624,0.173777,0.516466,0.917969,4624,0.620538,0.846811,0.759766,4624,0.0585877,0.386867,0.966797,4624,0.309521,0.600726,0.882813,4624,0.063399,0.412766,0.984375,4624,0.189505,0.533276,0.945313
4717,0.05378,0.384824,0.984375,4717,0.0400707,0.3777,0.984375,4717,0.117664,0.460096,0.9375,4717,0.452326,0.67915,0.835938,4717,0.0494915,0.377431,0.976563,4717,0.152589,0.444026,0.945313,4717,0.0400672,0.388823,0.984375,4717,0.163796,0.507365,0.945313
4817,0.100172,0.430776,0.972656,4817,0.0585968,0.395687,0.984375,4817,0.236494,0.578764,0.933594,4817,0.711649,0.938624,0.792969,4817,0.0916822,0.419231,0.976563,4817,0.252524,0.54407,0.925781,4817,0.0476057,0.395709,0.984375,4817,0.143079,0.486161,0.957031
4917,0.0397793,0.369904,0.976563,4917,0.0187495,0.355173,0.989583,4917,0.12312,0.465026,0.934896,4917,0.548422,0.77563,0.799479,4917,0.0516528,0.37878,0.976563,4917,0.277525,0.569231,0.916667,4917,0.0176051,0.36508,0.989583,4917,0.0651109,0.408054,0.963542
5017,0.0491201,0.378784,0.980469,5017,0.0184437,0.354128,0.990234,5017,0.123575,0.4653,0.941406,5017,0.558294,0.785947,0.798828,5017,0.0225543,0.349231,0.982422,5017,0.235744,0.527548,0.917969,5017,0.03439,0.381215,0.990234,5017,0.0984834,0.441194,0.964844
5110,0.0285238,0.357669,1.0,5110,0.0183068,0.353275,1.0,5110,0.049742,0.391139,0.984375,5110,0.379979,0.608249,0.84375,5110,0.0235431,0.349749,1.0,5110,0.0885766,0.380541,0.96875,5110,0.0240193,0.370109,0.992188,5110,0.107314,0.44965,0.960938
5210,0.0466496,0.375377,0.988281,5210,0.0189166,0.353205,1.0,5210,0.128221,0.46946,0.976563,5210,0.580907,0.809525,0.8125,5210,0.0436575,0.369543,0.992188,5210,0.167141,0.459343,0.960938,5210,0.0172012,0.362573,0.996094,5210,0.0945127,0.436454,0.96875
5310,0.0179626,0.346088,0.992188,5310,0.0150392,0.348613,1.0,5310,0.0729198,0.413788,0.973958,5310,0.427321,0.656313,0.830729,5310,0.0300043,0.355343,0.992188,5310,0.200519,0.492961,0.953125,5310,0.00805017,0.35267,0.997396,5310,0.0378281,0.379451,0.976563
5410,0.0299484,0.357527,0.992188,5410,0.00596141,0.338658,1.0,5410,0.111928,0.45245,0.970703,5410,0.507818,0.737362,0.814453,5410,0.0110055,0.335829,0.994141,5410,0.160758,0.453341,0.947266,5410,0.0214261,0.365256,0.996094,5410,0.0450299,0.386387,0.980469
5503,0.0150269,0.341996,1.0,5503,0.00820556,0.34006,1.0,5503,0.0271437,0.367255,1.0,5503,0.293671,0.523866,0.898438,5503,0.0126078,0.336866,1.0,5503,0.0558466,0.348545,0.984375,5503,0.00909332,0.352082,1.0,5503,0.0569285,0.397811,0.976563
5603,0.0339054,0.360364,0.992188,5603,0.00757889,0.338692,1.0,5603,0.0738739,0.413749,0.988281,5603,0.491247,0.72194,0.855469,5603,0.0212237,0.345078,0.996094,5603,0.114318,0.407243,0.972656,5603,0.00643462,0.348572,1.0,5603,0.0744179,0.414896,0.976563
5703,0.0169463,0.342684,0.994792,5703,0.00453369,0.334802,1.0,5703,0.0374886,0.376874,0.986979,5703,0.331732,0.562887,0.872396,5703,0.0178269,0.34098,0.997396,5703,0.150231,0.443373,0.971354,5703,0.00321689,0.344461,1.0,5703,0.0283222,0.368392,0.981771
5803,0.0235875,0.348791,0.994141,5803,0.00321718,0.332537,1.0,5803,0.0719663,0.410954,0.978516,5803,0.40602,0.637832,0.863281,5803,0.0149997,0.337619,0.998047,5803,0.128244,0.421531,0.966797,5803,0.0082644,0.348584,1.0,5803,0.0259792,0.365619,0.986328
