step, cross_entropy, loss, train_accuracy
1,2.50641,2.67858,0.109375
41,1.76697,1.94124,0.304688
81,1.51907,1.6936,0.445313
121,1.44837,1.62324,0.476563
161,1.29642,1.47209,0.507813
