step, cross_entropy, loss, train_accuracy
1,2.47969,2.65186,0.09375
41,1.72081,1.89468,0.359375
81,1.66325,1.83756,0.421875
121,1.60418,1.77846,0.4375
161,1.41835,1.59297,0.492188
