step, cross_entropy, loss, train_accuracy
1,2.50984,2.68201,0.09375
41,1.712,1.88567,0.359375
81,1.62977,1.8031,0.40625
121,1.57758,1.75067,0.414063
161,1.50653,1.67971,0.453125
