step, cross_entropy, loss, train_accuracy
1,2.48416,2.65633,0.09375
41,1.78219,1.9561,0.335938
81,1.6268,1.80061,0.40625
121,1.48257,1.65616,0.53125
161,1.36487,1.53873,0.5
