step, cross_entropy, loss, train_accuracy
1,2.55973,2.77181,0.0859375
80,1.49419,1.70884,0.492188
159,1.27699,1.49321,0.570313
238,1.13103,1.3521,0.625
317,0.808948,1.0382,0.742188
396,0.538572,0.777646,0.789063
475,0.264101,0.513428,0.914063
554,0.21384,0.473551,0.914063
633,0.154145,0.422575,0.953125
712,0.150431,0.423123,0.945313
791,0.11058,0.38807,0.945313
870,0.0807746,0.360617,0.976563
949,0.094711,0.373361,0.960938
1028,0.0445454,0.321887,0.992188
1107,0.0982611,0.375039,0.96875
