step_originalData, cross_entropy_originalData, loss_originalData, train_accuracy_originalData,step_rotate180, cross_entropy_rotate180, loss_rotate180, train_accuracy_rotate180,step_rotate180transpose, cross_entropy_rotate180transpose, loss_rotate180transpose, train_accuracy_rotate180transpose,step_rotate270, cross_entropy_rotate270, loss_rotate270, train_accuracy_rotate270,step_rotate270transpose, cross_entropy_rotate270transpose, loss_rotate270transpose, train_accuracy_rotate270transpose,step_rotate90, cross_entropy_rotate90, loss_rotate90, train_accuracy_rotate90,step_rotate90transpose, cross_entropy_rotate90transpose, loss_rotate90transpose, train_accuracy_rotate90transpose,step_transpose, cross_entropy_transpose, loss_transpose, train_accuracy_transpose
987,0.135498,0.462683,0.9375,987,0.265168,0.591926,0.90625,987,0.235218,0.554889,0.932292,987,0.136437,0.45749,0.9375,987,0.186664,0.518158,0.890625,987,0.158027,0.481572,0.924479,987,0.100815,0.43394,0.945313,987,0.185198,0.51858,0.916667
1087,0.0319782,0.364609,0.953125,1087,0.100982,0.434741,0.921875,1087,0.0858544,0.412969,0.943359,1087,0.140399,0.471429,0.9375,1087,0.249711,0.59458,0.896484,1087,0.186634,0.522623,0.925781,1087,0.0621326,0.401414,0.951172,1087,0.0556618,0.397433,0.935547
1180,0.0511396,0.385671,0.984375,1180,0.0274065,0.362664,0.992188,1180,0.0305986,0.360629,0.992188,1180,0.112718,0.451615,0.953125,1180,0.114044,0.470247,0.96875,1180,0.0687668,0.412441,0.984375,1180,0.087931,0.429867,0.960938,1180,0.0688026,0.414272,0.984375
1280,0.019054,0.346601,0.988281,1280,0.121406,0.457018,0.972656,1280,0.0983557,0.427196,0.984375,1280,0.0666702,0.407703,0.96875,1280,0.0722214,0.432139,0.972656,1280,0.0796114,0.425334,0.976563,1280,0.0966517,0.440153,0.964844,1280,0.106591,0.454994,0.96875
1380,0.00174933,0.319082,0.992188,1380,0.044002,0.382925,0.976563,1380,0.0256974,0.353544,0.986979,1380,0.0366142,0.375003,0.976563,1380,0.00289549,0.353195,0.981771,1380,0.0398985,0.380114,0.979167,1380,0.00925011,0.347513,0.976563,1380,0.0114243,0.355453,0.979167
1480,0.000641233,0.306203,0.994141,1480,0.0561404,0.394113,0.980469,1480,0.0284227,0.356072,0.990234,1480,0.00734601,0.338088,0.982422,1480,0.000930293,0.337939,0.986328,1480,0.00109915,0.329511,0.984375,1480,0.00220433,0.329441,0.982422,1480,0.000736732,0.333057,0.984375
1573,0.000653242,0.295208,1.0,1573,0.0946203,0.427974,0.976563,1573,0.0300801,0.353223,0.984375,1573,0.000773333,0.320766,1.0,1573,0.00103126,0.325951,1.0,1573,0.000648828,0.317287,1.0,1573,0.000541616,0.316089,1.0,1573,0.000626504,0.321012,1.0
1673,0.000748268,0.283899,1.0,1673,0.0125681,0.338453,0.988281,1673,0.0356708,0.353442,0.988281,1673,0.000654881,0.308307,1.0,1673,0.000926357,0.31332,1.0,1673,0.000827643,0.305224,1.0,1673,0.00089042,0.304219,1.0,1673,0.000767394,0.308756,1.0
1773,0.000602389,0.272793,1.0,1773,0.00334217,0.318327,0.992188,1773,0.00298537,0.31115,0.992188,1773,0.000627483,0.296359,1.0,1773,0.00102369,0.301368,1.0,1773,0.000697113,0.293318,1.0,1773,0.000612088,0.292191,1.0,1773,0.00061562,0.29668,1.0
1873,0.000542196,0.262209,1.0,1873,0.000494855,0.303358,0.994141,1873,0.000678146,0.297457,0.994141,1873,0.000388961,0.284667,1.0,1873,0.000736662,0.289507,1.0,1873,0.000678037,0.281993,1.0,1873,0.000498785,0.280793,1.0,1873,0.000504413,0.285119,1.0
1966,0.00064793,0.252906,1.0,1966,0.000575621,0.292504,1.0,1966,0.000409193,0.28649,1.0,1966,0.000473388,0.274507,1.0,1966,0.000863012,0.279278,1.0,1966,0.00060485,0.271807,1.0,1966,0.000564087,0.270767,1.0,1966,0.000558334,0.274934,1.0
2066,0.000797534,0.243329,1.0,2066,0.00054595,0.281158,1.0,2066,0.000619106,0.275616,1.0,2066,0.000668658,0.264109,1.0,2066,0.000949687,0.268658,1.0,2066,0.000849784,0.261596,1.0,2066,0.000904748,0.260675,1.0,2066,0.000785732,0.264574,1.0
2166,0.000651389,0.233842,1.0,2166,0.000538684,0.270278,1.0,2166,0.00046569,0.264811,1.0,2166,0.00064587,0.253912,1.0,2166,0.000992086,0.25841,1.0,2166,0.000752234,0.251452,1.0,2166,0.000675067,0.250425,1.0,2166,0.00069378,0.254309,1.0
2266,0.000605982,0.224831,1.0,2266,0.000465244,0.259769,1.0,2266,0.000464918,0.254585,1.0,2266,0.000504549,0.244006,1.0,2266,0.000712245,0.248252,1.0,2266,0.000714562,0.241775,1.0,2266,0.00058671,0.240718,1.0,2266,0.000557336,0.24441,1.0
2359,0.000703566,0.216916,1.0,2359,0.000564932,0.250539,1.0,2359,0.000473161,0.245452,1.0,2359,0.000557377,0.235331,1.0,2359,0.000873968,0.239579,1.0,2359,0.000669441,0.233111,1.0,2359,0.000655642,0.23219,1.0,2359,0.000611312,0.235738,1.0
2459,0.000896521,0.208827,1.0,2459,0.000578719,0.240909,1.0,2459,0.000764476,0.236294,1.0,2459,0.000749016,0.2265,1.0,2459,0.00101704,0.230587,1.0,2459,0.000912612,0.224444,1.0,2459,0.000971556,0.223619,1.0,2459,0.000878763,0.226984,1.0
2559,0.000715871,0.20069,1.0,2559,0.000663549,0.231734,1.0,2559,0.00056219,0.227018,1.0,2559,0.000746801,0.217831,1.0,2559,0.00101539,0.221806,1.0,2559,0.00082869,0.215798,1.0,2559,0.000763436,0.214874,1.0,2559,0.000770551,0.218206,1.0
2659,0.000663087,0.193002,1.0,2659,0.000570728,0.222757,1.0,2659,0.000531066,0.218281,1.0,2659,0.00059683,0.209365,1.0,2659,0.00071052,0.213074,1.0,2659,0.00074312,0.207499,1.0,2659,0.000654779,0.206571,1.0,2659,0.000611288,0.209727,1.0
2752,0.000757506,0.186272,1.0,2752,0.000638126,0.214884,1.0,2752,0.000579947,0.210549,1.0,2752,0.000647215,0.201982,1.0,2752,0.000889469,0.205715,1.0,2752,0.000717919,0.200129,1.0,2752,0.000712892,0.199305,1.0,2752,0.000661386,0.202341,1.0
2852,0.000976745,0.179435,1.0,2852,0.000679791,0.206719,1.0,2852,0.000913587,0.202842,1.0,2852,0.000815288,0.194465,1.0,2852,0.00109392,0.198126,1.0,2852,0.000966148,0.192785,1.0,2852,0.00101626,0.192038,1.0,2852,0.000958367,0.19495,1.0
2952,0.000764899,0.172444,1.0,2952,0.00076347,0.19892,1.0,2952,0.000655099,0.194859,1.0,2952,0.000828755,0.187095,1.0,2952,0.00102485,0.190565,1.0,2952,0.000876549,0.185396,1.0,2952,0.000817231,0.184562,1.0,2952,0.000814275,0.187415,1.0
3052,0.000699995,0.165871,1.0,3052,0.000660204,0.191255,1.0,3052,0.000591551,0.187385,1.0,3052,0.00064513,0.179826,1.0,3052,0.000701156,0.18305,1.0,3052,0.000755078,0.178272,1.0,3052,0.000690127,0.177451,1.0,3052,0.000647698,0.180156,1.0
3145,0.000793844,0.160148,1.0,3145,0.000688819,0.184524,1.0,3145,0.0006685,0.180839,1.0,3145,0.000715057,0.173562,1.0,3145,0.000895797,0.176812,1.0,3145,0.000742466,0.171997,1.0,3145,0.000734132,0.171252,1.0,3145,0.000706693,0.173876,1.0
3245,0.0010286,0.154369,1.0,3245,0.0007743,0.177622,1.0,3245,0.00101922,0.174345,1.0,3245,0.000866304,0.167164,1.0,3245,0.00116505,0.17043,1.0,3245,0.00100493,0.165786,1.0,3245,0.00105733,0.165122,1.0,3245,0.00101938,0.167634,1.0
3345,0.000793463,0.148352,1.0,3345,0.000823592,0.170957,1.0,3345,0.000724202,0.167471,1.0,3345,0.0008823,0.160886,1.0,3345,0.00101623,0.163885,1.0,3345,0.000891424,0.159446,1.0,3345,0.000840053,0.158699,1.0,3345,0.000829387,0.161139,1.0
3445,0.000712861,0.142722,1.0,3445,0.000707545,0.1644,1.0,3445,0.000632416,0.161067,1.0,3445,0.000666468,0.154629,1.0,3445,0.000690129,0.15742,1.0,3445,0.000748242,0.153329,1.0,3445,0.000696555,0.152598,1.0,3445,0.000660409,0.154921,1.0
3538,0.000808692,0.137858,1.0,3538,0.000712625,0.158646,1.0,3538,0.000727085,0.155521,1.0,3538,0.00075579,0.149318,1.0,3538,0.000894364,0.152134,1.0,3538,0.00075761,0.147997,1.0,3538,0.0007399,0.147318,1.0,3538,0.000733908,0.149588,1.0
3638,0.00106913,0.132989,1.0,3638,0.000848351,0.152827,1.0,3638,0.00108543,0.150047,1.0,3638,0.000901447,0.14388,1.0,3638,0.00121361,0.146776,1.0,3638,0.00102779,0.142744,1.0,3638,0.00109729,0.142171,1.0,3638,0.00106799,0.144331,1.0
3738,0.000811474,0.127798,1.0,3738,0.000852487,0.147107,1.0,3738,0.000770236,0.144123,1.0,3738,0.000906598,0.138515,1.0,3738,0.000999391,0.1411,1.0,3738,0.000891616,0.137295,1.0,3738,0.000853061,0.136631,1.0,3738,0.00082635,0.138709,1.0
3838,0.00071155,0.122963,1.0,3838,0.000726049,0.141489,1.0,3838,0.000655108,0.138627,1.0,3838,0.000667244,0.133123,1.0,3838,0.00067997,0.135539,1.0,3838,0.000737729,0.132043,1.0,3838,0.00069327,0.131389,1.0,3838,0.000658759,0.13338,1.0
3931,0.00081031,0.118871,1.0,3931,0.000719816,0.136618,1.0,3931,0.000761994,0.133971,1.0,3931,0.000779067,0.128672,1.0,3931,0.000885364,0.131102,1.0,3931,0.000765513,0.127556,1.0,3931,0.00074226,0.126939,1.0,3931,0.000743541,0.128896,1.0
4031,0.001036,0.118651,1.0,4031,0.00085206,0.136234,1.0,4031,0.00105229,0.133755,1.0,4031,0.000881251,0.12829,1.0,4031,0.00117069,0.130894,1.0,4031,0.000986987,0.127298,1.0,4031,0.0010693,0.126788,1.0,4031,0.00103986,0.128707,1.0
4131,0.000820811,0.117991,1.0,4131,0.000844518,0.135711,1.0,4131,0.00077955,0.132978,1.0,4131,0.000902493,0.127827,1.0,4131,0.000985169,0.130216,1.0,4131,0.000880632,0.126713,1.0,4131,0.000858364,0.1261,1.0,4131,0.000814637,0.127998,1.0
4231,0.000698028,0.117426,1.0,4231,0.000708862,0.135062,1.0,4231,0.000644047,0.13234,1.0,4231,0.000649689,0.127093,1.0,4231,0.000660937,0.129402,1.0,4231,0.000721437,0.126077,1.0,4231,0.000673393,0.125441,1.0,4231,0.000636054,0.127337,1.0
4324,0.000815907,0.117135,1.0,4324,0.000726281,0.134605,1.0,4324,0.000767601,0.131998,1.0,4324,0.000786511,0.126784,1.0,4324,0.000886891,0.129175,1.0,4324,0.000770812,0.125686,1.0,4324,0.00074653,0.125074,1.0,4324,0.000749344,0.127004,1.0
4424,0.00104252,0.116923,1.0,4424,0.000865433,0.134236,1.0,4424,0.00106318,0.131796,1.0,4424,0.000888599,0.126409,1.0,4424,0.00118434,0.128987,1.0,4424,0.000994595,0.125437,1.0,4424,0.00108115,0.124939,1.0,4424,0.00105017,0.126827,1.0
4524,0.000821149,0.116265,1.0,4524,0.000845949,0.133709,1.0,4524,0.000781658,0.131017,1.0,4524,0.000902839,0.125948,1.0,4524,0.00098208,0.1283,1.0,4524,0.000879595,0.124851,1.0,4524,0.000857018,0.124245,1.0,4524,0.000813425,0.126113,1.0
4624,0.000699538,0.115708,1.0,4624,0.000710967,0.133069,1.0,4624,0.000647857,0.130389,1.0,4624,0.000651393,0.125222,1.0,4624,0.000663418,0.127499,1.0,4624,0.000721968,0.124225,1.0,4624,0.000673745,0.123595,1.0,4624,0.000638084,0.125463,1.0
4717,0.000818421,0.115424,1.0,4717,0.000729625,0.13262,1.0,4717,0.000771802,0.130055,1.0,4717,0.000790762,0.124923,1.0,4717,0.000886916,0.127276,1.0,4717,0.000773547,0.123843,1.0,4717,0.00074949,0.123238,1.0,4717,0.000753079,0.125139,1.0
4817,0.00104849,0.115222,1.0,4817,0.000874017,0.132264,1.0,4817,0.00107158,0.129865,1.0,4817,0.000893778,0.124557,1.0,4817,0.00119212,0.127104,1.0,4817,0.000999602,0.123604,1.0,4817,0.00108984,0.123115,1.0,4817,0.00105658,0.124972,1.0
4917,0.000822674,0.114566,1.0,4917,0.000847534,0.131738,1.0,4917,0.000784296,0.129088,1.0,4917,0.000903339,0.124098,1.0,4917,0.000980186,0.126415,1.0,4917,0.000879118,0.12302,1.0,4917,0.000857313,0.122421,1.0,4917,0.000812575,0.124259,1.0
5017,0.000700545,0.114016,1.0,5017,0.000712252,0.131106,1.0,5017,0.000650791,0.128468,1.0,5017,0.000652394,0.123381,1.0,5017,0.000664738,0.125625,1.0,5017,0.000722389,0.122402,1.0,5017,0.000673671,0.121777,1.0,5017,0.000639222,0.123619,1.0
5110,0.000819374,0.113738,1.0,5110,0.000731576,0.130666,1.0,5110,0.000775154,0.128142,1.0,5110,0.000793376,0.12309,1.0,5110,0.000886345,0.125407,1.0,5110,0.000775202,0.122027,1.0,5110,0.000751643,0.12143,1.0,5110,0.000755527,0.123303,1.0
5210,0.00105373,0.113548,1.0,5210,0.000880791,0.130322,1.0,5210,0.0010786,0.127963,1.0,5210,0.000897997,0.122733,1.0,5210,0.00119744,0.125248,1.0,5210,0.00100353,0.121799,1.0,5210,0.00109714,0.12132,1.0,5210,0.0010616,0.123146,1.0
5310,0.000824662,0.112895,1.0,5310,0.000849061,0.129799,1.0,5310,0.000787049,0.12719,1.0,5310,0.000903984,0.122278,1.0,5310,0.000978728,0.12456,1.0,5310,0.000878862,0.121217,1.0,5310,0.000858132,0.120626,1.0,5310,0.000811884,0.122434,1.0
5410,0.000701203,0.11235,1.0,5410,0.000713076,0.129174,1.0,5410,0.000653152,0.126577,1.0,5410,0.000652862,0.121568,1.0,5410,0.0006654,0.12378,1.0,5410,0.000722542,0.120607,1.0,5410,0.000673319,0.119988,1.0,5410,0.000639892,0.121802,1.0
5503,0.00081966,0.112078,1.0,5503,0.000732746,0.128741,1.0,5503,0.000778224,0.126259,1.0,5503,0.000795158,0.121285,1.0,5503,0.000885439,0.123567,1.0,5503,0.000776344,0.12024,1.0,5503,0.000753356,0.11965,1.0,5503,0.000757147,0.121494,1.0
5603,0.00105831,0.111899,1.0,5603,0.000886772,0.12841,1.0,5603,0.00108465,0.12609,1.0,5603,0.000901816,0.120937,1.0,5603,0.00120178,0.123421,1.0,5603,0.00100683,0.120021,1.0,5603,0.00110348,0.119551,1.0,5603,0.00106613,0.121348,1.0
5703,0.000826735,0.11125,1.0,5703,0.000850179,0.12789,1.0,5703,0.000789778,0.125322,1.0,5703,0.000904561,0.120486,1.0,5703,0.000977347,0.122734,1.0,5703,0.000878612,0.119443,1.0,5703,0.000859157,0.118859,1.0,5703,0.000811097,0.120638,1.0
5803,0.00070168,0.11071,1.0,5803,0.000713608,0.127272,1.0,5803,0.000655067,0.124716,1.0,5803,0.000653073,0.119783,1.0,5803,0.000665809,0.121963,1.0,5803,0.000722365,0.11884,1.0,5803,0.000672698,0.118227,1.0,5803,0.000640245,0.120015,1.0
