step_originalData, cross_entropy_originalData, loss_originalData, train_accuracy_originalData,step_rotate180, cross_entropy_rotate180, loss_rotate180, train_accuracy_rotate180,step_rotate180transpose, cross_entropy_rotate180transpose, loss_rotate180transpose, train_accuracy_rotate180transpose,step_rotate270, cross_entropy_rotate270, loss_rotate270, train_accuracy_rotate270,step_rotate270transpose, cross_entropy_rotate270transpose, loss_rotate270transpose, train_accuracy_rotate270transpose,step_rotate90, cross_entropy_rotate90, loss_rotate90, train_accuracy_rotate90,step_rotate90transpose, cross_entropy_rotate90transpose, loss_rotate90transpose, train_accuracy_rotate90transpose,step_transpose, cross_entropy_transpose, loss_transpose, train_accuracy_transpose
1480,0.493838,0.738653,0.796875,1480,0.423942,0.672076,0.820313,1480,0.709079,0.949854,0.734375,1480,0.787623,1.0251,0.720703,1480,0.45826,0.707309,0.816406,1480,0.702858,0.934166,0.697266,1480,0.474211,0.723875,0.8125,1480,0.773002,1.00429,0.720703
1573,0.316771,0.565777,0.890625,1573,0.322672,0.575804,0.898438,1573,0.510765,0.756663,0.789063,1573,0.614686,0.85717,0.796875,1573,0.348684,0.602278,0.890625,1573,0.627894,0.863582,0.75,1573,0.249497,0.503053,0.914063,1573,0.532611,0.767862,0.859375
1673,0.546524,0.800108,0.835938,1673,0.516092,0.774403,0.867188,1673,0.677877,0.928792,0.757813,1673,0.662822,0.910674,0.757813,1673,0.690527,0.949147,0.820313,1673,0.820594,1.06156,0.710938,1673,0.431062,0.688492,0.871094,1673,0.857497,1.09749,0.761719
1773,0.388618,0.647027,0.846354,1773,0.450902,0.713992,0.864583,1773,0.631074,0.887833,0.763021,1773,0.615202,0.868243,0.768229,1773,0.52384,0.787308,0.815104,1773,0.593019,0.838866,0.736979,1773,0.365723,0.628151,0.872396,1773,0.538326,0.783126,0.773438
1873,0.289346,0.551756,0.861328,1873,0.409843,0.677673,0.861328,1873,0.615685,0.87841,0.763672,1873,0.607571,0.866401,0.765625,1873,0.337712,0.606419,0.830078,1873,0.620107,0.871053,0.751953,1873,0.288237,0.555442,0.873047,1873,0.633527,0.883784,0.771484
1966,0.28069,0.547623,0.882813,1966,0.302581,0.575376,0.890625,1966,0.362864,0.631725,0.859375,1966,0.51648,0.781028,0.820313,1966,0.378463,0.652439,0.890625,1966,0.471728,0.728089,0.8125,1966,0.235245,0.507271,0.898438,1966,0.501017,0.756717,0.859375
2066,0.434751,0.706616,0.871094,2066,0.386433,0.66367,0.871094,2066,0.555929,0.830947,0.832031,2066,0.529611,0.800718,0.816406,2066,0.5074,0.785917,0.851563,2066,0.748083,1.0103,0.765625,2066,0.453781,0.730318,0.851563,2066,0.692687,0.953852,0.792969
2166,0.277931,0.554344,0.882813,2166,0.305588,0.586982,0.875,2166,0.480043,0.761045,0.825521,2166,0.502346,0.779719,0.820313,2166,0.364748,0.648,0.869792,2166,0.570333,0.838778,0.763021,2166,0.365029,0.645252,0.851563,2166,0.535372,0.802476,0.791667
2266,0.230701,0.510719,0.892578,2266,0.251429,0.536859,0.886719,2266,0.420979,0.70915,0.832031,2266,0.421051,0.704982,0.832031,2266,0.233355,0.520797,0.878906,2266,0.491734,0.76614,0.779297,2266,0.257982,0.542832,0.857422,2266,0.483792,0.757172,0.798828
2359,0.254859,0.539947,0.90625,2359,0.160366,0.449624,0.953125,2359,0.306408,0.600977,0.859375,2359,0.405427,0.695137,0.820313,2359,0.205568,0.49715,0.9375,2359,0.468684,0.748994,0.84375,2359,0.203516,0.492013,0.90625,2359,0.433507,0.712358,0.867188
2459,0.369522,0.658638,0.878906,2459,0.363041,0.656547,0.910156,2459,0.358307,0.658015,0.878906,2459,0.422454,0.718933,0.828125,2459,0.32877,0.62394,0.90625,2459,0.52069,0.806896,0.816406,2459,0.275158,0.56748,0.902344,2459,0.447068,0.731738,0.839844
2559,0.171463,0.463366,0.893229,2559,0.171641,0.468571,0.921875,2559,0.485609,0.790839,0.869792,2559,0.377605,0.679618,0.841146,2559,0.235289,0.534297,0.898438,2559,0.431574,0.724223,0.820313,2559,0.356393,0.652524,0.898438,2559,0.486432,0.776931,0.822917
2659,0.275173,0.570294,0.896484,2659,0.180848,0.481294,0.929688,2659,0.358219,0.669204,0.873047,2659,0.402072,0.709879,0.857422,2659,0.297289,0.599023,0.894531,2659,0.394125,0.693079,0.830078,2659,0.33093,0.630006,0.902344,2659,0.30284,0.599465,0.837891
2752,0.180965,0.479582,0.929688,2752,0.184109,0.488621,0.9375,2752,0.337731,0.654166,0.890625,2752,0.305517,0.619082,0.898438,2752,0.127223,0.43195,0.96875,2752,0.268615,0.573135,0.90625,2752,0.173265,0.475112,0.9375,2752,0.373583,0.6757,0.851563
2852,0.314732,0.615627,0.910156,2852,0.18736,0.494491,0.933594,2852,0.313774,0.635291,0.902344,2852,0.310762,0.629446,0.894531,2852,0.265328,0.573331,0.9375,2852,0.445559,0.75517,0.875,2852,0.20117,0.507136,0.929688,2852,0.403485,0.711934,0.855469
2952,0.189419,0.492051,0.911458,2952,0.227809,0.536221,0.924479,2952,0.413672,0.740176,0.888021,2952,0.341149,0.665107,0.882813,2952,0.153187,0.46331,0.945313,2952,0.355681,0.670974,0.872396,2952,0.169596,0.477774,0.929688,2952,0.331743,0.645871,0.864583
3052,0.193131,0.497964,0.914063,3052,0.157139,0.468696,0.931641,3052,0.327927,0.660247,0.888672,3052,0.394162,0.723,0.878906,3052,0.116508,0.428765,0.949219,3052,0.291505,0.612921,0.878906,3052,0.175708,0.486841,0.933594,3052,0.281657,0.600934,0.882813
3145,0.110827,0.419162,0.960938,3145,0.101065,0.414827,0.976563,3145,0.274583,0.612092,0.882813,3145,0.272213,0.606314,0.9375,3145,0.0956929,0.409638,0.96875,3145,0.253674,0.580375,0.914063,3145,0.104294,0.416882,0.96875,3145,0.302648,0.627521,0.882813
3245,0.24508,0.554811,0.9375,3245,0.290492,0.605741,0.925781,3245,0.255548,0.597336,0.902344,3245,0.406668,0.746196,0.894531,3245,0.240764,0.556858,0.953125,3245,0.45832,0.788763,0.859375,3245,0.165259,0.480183,0.957031,3245,0.325352,0.655295,0.894531
3345,0.277268,0.587665,0.929688,3345,0.113202,0.430113,0.9375,3345,0.281248,0.626482,0.90625,3345,0.323538,0.667388,0.893229,3345,0.201763,0.518666,0.934896,3345,0.27186,0.607549,0.880208,3345,0.242147,0.559022,0.942708,3345,0.325615,0.65961,0.893229
3445,0.178965,0.490858,0.929688,3445,0.111372,0.429031,0.945313,3445,0.344601,0.693746,0.896484,3445,0.326863,0.67485,0.890625,3445,0.149698,0.468435,0.939453,3445,0.229172,0.568757,0.890625,3445,0.187933,0.506748,0.9375,3445,0.255045,0.594549,0.896484
3538,0.092014,0.405754,0.960938,3538,0.141779,0.461557,0.945313,3538,0.171992,0.525489,0.96875,3538,0.226107,0.578985,0.9375,3538,0.10908,0.429314,0.96875,3538,0.176918,0.521939,0.953125,3538,0.11831,0.438507,0.960938,3538,0.253658,0.597617,0.914063
3638,0.163509,0.477551,0.949219,3638,0.152282,0.472999,0.941406,3638,0.326849,0.684148,0.9375,3638,0.216238,0.572326,0.9375,3638,0.205303,0.52705,0.953125,3638,0.313562,0.662647,0.933594,3638,0.18768,0.508815,0.9375,3638,0.251869,0.600968,0.90625
3738,0.235061,0.551125,0.945313,3738,0.0684458,0.389434,0.958333,3738,0.265163,0.625133,0.921875,3738,0.312348,0.671264,0.916667,3738,0.165411,0.48804,0.950521,3738,0.299512,0.652564,0.927083,3738,0.200497,0.522392,0.932292,3738,0.242455,0.596137,0.903646
3838,0.167455,0.486621,0.943359,3838,0.129633,0.452219,0.957031,3838,0.233889,0.596156,0.921875,3838,0.272842,0.635565,0.916016,3838,0.105876,0.428175,0.953125,3838,0.193043,0.549532,0.933594,3838,0.146129,0.468849,0.9375,3838,0.283724,0.64102,0.902344
3931,0.0816184,0.402783,0.96875,3931,0.0950518,0.418509,0.96875,3931,0.1162,0.481858,0.945313,3931,0.286199,0.652279,0.875,3931,0.093349,0.416726,0.960938,3931,0.163936,0.523498,0.945313,3931,0.0725382,0.395864,0.976563,3931,0.281786,0.642271,0.875
4031,0.0614539,0.381672,0.976563,4031,0.0333244,0.355811,0.976563,4031,0.0888761,0.453534,0.96875,4031,0.0782812,0.443413,0.929688,4031,0.0325117,0.35494,0.976563,4031,0.0794614,0.438111,0.964844,4031,0.0525489,0.3749,0.980469,4031,0.0862312,0.445791,0.921875
4131,0.0235361,0.34268,0.981771,4131,0.0290686,0.350453,0.981771,4131,0.0714353,0.434929,0.971354,4131,0.0418737,0.405844,0.947917,4131,0.0206014,0.341928,0.984375,4131,0.0538036,0.411337,0.971354,4131,0.0211614,0.342413,0.984375,4131,0.0586665,0.417119,0.940104
4231,0.0161724,0.334206,0.986328,4231,0.0235269,0.343778,0.984375,4231,0.0521966,0.414488,0.972656,4231,0.0345041,0.397263,0.957031,4231,0.0119184,0.332116,0.988281,4231,0.0307451,0.387113,0.978516,4231,0.0163943,0.336516,0.988281,4231,0.0345536,0.391858,0.955078
4324,0.0105562,0.327536,1.0,4324,0.0071206,0.326295,1.0,4324,0.0596189,0.420747,0.976563,4324,0.0527789,0.41437,0.992188,4324,0.00966902,0.32879,1.0,4324,0.0308132,0.386062,1.0,4324,0.0114837,0.330532,1.0,4324,0.055591,0.411787,0.984375
4424,0.0334224,0.349284,0.996094,4424,0.00985324,0.327892,1.0,4424,0.0583955,0.418285,0.984375,4424,0.0352812,0.395634,0.992188,4424,0.012506,0.330483,1.0,4424,0.0350802,0.38914,0.992188,4424,0.0139376,0.331845,1.0,4424,0.0405786,0.395599,0.988281
4524,0.00922497,0.323963,0.997396,4524,0.00905523,0.325947,1.0,4524,0.037687,0.396332,0.984375,4524,0.0156009,0.37471,0.994792,4524,0.00741521,0.324241,1.0,4524,0.0200003,0.372861,0.994792,4524,0.0126292,0.329393,1.0,4524,0.0260408,0.379872,0.992188
4624,0.00718425,0.320782,0.998047,4624,0.00872125,0.324454,1.0,4624,0.0253814,0.382767,0.988281,4624,0.0121251,0.369966,0.996094,4624,0.00556001,0.321225,1.0,4624,0.0154312,0.367063,0.996094,4624,0.00844096,0.324049,1.0,4624,0.015613,0.368229,0.994141
4717,0.00588492,0.318409,1.0,4717,0.00424516,0.318887,1.0,4717,0.0240065,0.380194,0.992188,4717,0.0282841,0.384924,0.992188,4717,0.00577673,0.32035,1.0,4717,0.0184719,0.36894,1.0,4717,0.00657111,0.321091,1.0,4717,0.0195366,0.370996,1.0
4817,0.0255154,0.336904,0.996094,4817,0.00579505,0.319285,1.0,4817,0.0441832,0.399102,0.992188,4817,0.0211835,0.376556,0.992188,4817,0.00825131,0.321666,1.0,4817,0.0171457,0.366386,1.0,4817,0.00681979,0.320186,1.0,4817,0.0217427,0.371987,1.0
4917,0.00563786,0.315889,0.997396,4917,0.00636036,0.318693,1.0,4917,0.0185532,0.3722,0.992188,4917,0.00860656,0.362706,0.994792,4917,0.00502803,0.317282,1.0,4917,0.0119842,0.359992,1.0,4917,0.00788025,0.320092,1.0,4917,0.0157269,0.364745,1.0
5017,0.00475737,0.31386,0.998047,5017,0.00558305,0.316753,1.0,5017,0.0154575,0.367823,0.994141,5017,0.0074244,0.360237,0.996094,5017,0.00354119,0.31463,1.0,5017,0.010292,0.357044,1.0,5017,0.00584301,0.316895,1.0,5017,0.00949939,0.357272,1.0
5110,0.00436457,0.312391,1.0,5110,0.00313541,0.313213,1.0,5110,0.0107238,0.36188,1.0,5110,0.0176349,0.369236,0.992188,5110,0.00392316,0.31392,1.0,5110,0.0129082,0.358481,1.0,5110,0.00519899,0.315163,1.0,5110,0.0110422,0.35764,1.0
5210,0.0205138,0.327402,0.996094,5210,0.00412413,0.313049,1.0,5210,0.0324062,0.382282,0.996094,5210,0.0141425,0.364466,0.996094,5210,0.00623644,0.315076,1.0,5210,0.0100324,0.35436,1.0,5210,0.00505743,0.313867,1.0,5210,0.0140802,0.359441,1.0
5310,0.00396168,0.309711,0.997396,5310,0.00487216,0.312641,1.0,5310,0.0104333,0.359028,0.997396,5310,0.0059255,0.354966,0.997396,5310,0.00385741,0.311538,1.0,5310,0.00880126,0.351883,1.0,5310,0.00565814,0.313316,1.0,5310,0.0108938,0.355011,1.0
5410,0.00358224,0.308185,0.998047,5410,0.0042476,0.310858,1.0,5410,0.010676,0.357983,0.998047,5410,0.00530895,0.353058,0.998047,5410,0.00264482,0.309165,1.0,5410,0.00768839,0.349507,1.0,5410,0.00441048,0.310912,1.0,5410,0.00632891,0.349189,1.0
5503,0.00348907,0.307021,1.0,5503,0.0025531,0.308078,1.0,5503,0.00761793,0.353716,1.0,5503,0.0128281,0.359367,1.0,5503,0.00309027,0.308526,1.0,5503,0.00982256,0.350459,1.0,5503,0.00436153,0.309782,1.0,5503,0.00760818,0.349289,1.0
5603,0.0168853,0.319283,0.996094,5603,0.00322317,0.307601,1.0,5603,0.0237834,0.368601,0.996094,5603,0.0102764,0.355537,1.0,5603,0.00507313,0.309358,1.0,5603,0.00711268,0.3465,1.0,5603,0.00414526,0.308418,1.0,5603,0.0100543,0.35049,1.0
5703,0.00305764,0.304322,0.997396,5703,0.00394726,0.307177,1.0,5703,0.00745269,0.350991,0.997396,5703,0.00457567,0.348554,1.0,5703,0.00314508,0.306279,1.0,5703,0.00708675,0.345225,1.0,5703,0.00441006,0.307537,1.0,5703,0.00832491,0.347511,1.0
5803,0.00289377,0.303019,0.998047,5803,0.00353139,0.30561,1.0,5803,0.00818948,0.350443,0.998047,5803,0.00409153,0.346783,1.0,5803,0.00210315,0.304086,1.0,5803,0.0060367,0.342915,1.0,5803,0.00354651,0.305527,1.0,5803,0.00487381,0.342804,1.0
