step_originalData, cross_entropy_originalData, loss_originalData, train_accuracy_originalData,step_rotate180, cross_entropy_rotate180, loss_rotate180, train_accuracy_rotate180,step_rotate180transpose, cross_entropy_rotate180transpose, loss_rotate180transpose, train_accuracy_rotate180transpose,step_rotate270, cross_entropy_rotate270, loss_rotate270, train_accuracy_rotate270,step_rotate270transpose, cross_entropy_rotate270transpose, loss_rotate270transpose, train_accuracy_rotate270transpose,step_rotate90, cross_entropy_rotate90, loss_rotate90, train_accuracy_rotate90,step_rotate90transpose, cross_entropy_rotate90transpose, loss_rotate90transpose, train_accuracy_rotate90transpose,step_transpose, cross_entropy_transpose, loss_transpose, train_accuracy_transpose
1380,2.50685,2.71891,0.0963542,1380,2.47862,2.69068,0.0963542,1380,2.49652,2.70857,0.0963542,1380,2.49825,2.71031,0.0963542,1380,2.48812,2.70017,0.0963542,1380,2.49211,2.70416,0.0963542,1380,2.49207,2.70413,0.0963542,1380,2.48587,2.69793,0.0963542
1480,2.45629,2.66835,0.101563,1480,2.4701,2.68216,0.101563,1480,2.46618,2.67824,0.101563,1480,2.4545,2.66655,0.101563,1480,2.4755,2.68755,0.101563,1480,2.46526,2.67731,0.101563,1480,2.46432,2.67638,0.101563,1480,2.4697,2.68175,0.101563
1573,2.54764,2.75969,0.0703125,1573,2.54916,2.76121,0.0703125,1573,2.55167,2.76372,0.0703125,1573,2.57662,2.78867,0.0703125,1573,2.53694,2.74899,0.0703125,1573,2.54619,2.75825,0.0703125,1573,2.55397,2.76603,0.0703125,1573,2.54049,2.75254,0.0703125
1673,2.37009,2.58214,0.105469,1673,2.35212,2.56417,0.105469,1673,2.37171,2.58376,0.105469,1673,2.35904,2.57109,0.105469,1673,2.34702,2.55907,0.105469,1673,2.35571,2.56776,0.105469,1673,2.36776,2.57982,0.105469,1673,2.36631,2.57836,0.105469
1773,2.48728,2.69933,0.0963542,1773,2.45865,2.6707,0.0963542,1773,2.47485,2.68691,0.0963542,1773,2.47335,2.6854,0.0963542,1773,2.4674,2.67945,0.0963542,1773,2.47114,2.68319,0.0963542,1773,2.4741,2.68615,0.0963542,1773,2.46372,2.67577,0.0963542
1873,2.43501,2.64706,0.101563,1873,2.44702,2.65907,0.101563,1873,2.43942,2.65147,0.101563,1873,2.42671,2.63876,0.101563,1873,2.45293,2.66498,0.101563,1873,2.43898,2.65103,0.101563,1873,2.44236,2.65441,0.101563,1873,2.44389,2.65594,0.101563
1966,2.52557,2.73762,0.0703125,1966,2.52732,2.73937,0.0703125,1966,2.53002,2.74207,0.0703125,1966,2.55407,2.76612,0.0703125,1966,2.5147,2.72675,0.0703125,1966,2.5231,2.73515,0.0703125,1966,2.53091,2.74295,0.0703125,1966,2.5198,2.73185,0.0703125
2066,2.3597,2.57174,0.105469,2066,2.34172,2.55377,0.105469,2066,2.36114,2.57318,0.105469,2066,2.34717,2.55922,0.105469,2066,2.33685,2.5489,0.105469,2066,2.34283,2.55488,0.105469,2066,2.35586,2.5679,0.105469,2066,2.3542,2.56624,0.105469
2166,2.46784,2.67989,0.0963542,2166,2.44019,2.65224,0.0963542,2166,2.45408,2.66613,0.0963542,2166,2.45226,2.6643,0.0963542,2166,2.44781,2.65986,0.0963542,2166,2.45131,2.66335,0.0963542,2166,2.45758,2.66962,0.0963542,2166,2.4414,2.65344,0.0963542
2266,2.41356,2.6256,0.101563,2266,2.42505,2.63709,0.101563,2266,2.41419,2.62623,0.101563,2266,2.39924,2.61129,0.101563,2266,2.43156,2.64361,0.101563,2266,2.41317,2.62521,0.101563,2266,2.42055,2.6326,0.101563,2266,2.41862,2.63067,0.101563
2359,2.50203,2.71407,0.0703125,2359,2.50629,2.71834,0.0703125,2359,2.50919,2.72124,0.0703125,2359,2.5327,2.74474,0.0703125,2359,2.49388,2.70593,0.0703125,2359,2.50209,2.71413,0.0703125,2359,2.50908,2.72113,0.0703125,2359,2.50097,2.71301,0.0703125
2459,2.35037,2.56241,0.105469,2459,2.3322,2.54424,0.105469,2459,2.35035,2.56239,0.105469,2459,2.33705,2.54909,0.105469,2459,2.32663,2.53867,0.105469,2459,2.33078,2.54282,0.105469,2459,2.34456,2.5566,0.105469,2459,2.34268,2.55473,0.105469
2559,2.44906,2.6611,0.0963542,2559,2.42341,2.63545,0.0963542,2559,2.43243,2.64447,0.0963542,2559,2.4324,2.64444,0.0963542,2559,2.43137,2.64341,0.0963542,2559,2.43308,2.64512,0.0963542,2559,2.44057,2.65261,0.0963542,2559,2.41983,2.63187,0.0963542
2659,2.3939,2.60594,0.101563,2659,2.40413,2.61617,0.101563,2659,2.39105,2.60309,0.103516,2659,2.37561,2.58765,0.101563,2659,2.41149,2.62353,0.101563,2659,2.38885,2.60089,0.101563,2659,2.39896,2.611,0.101563,2659,2.39522,2.60726,0.101563
2752,2.47997,2.69201,0.0703125,2752,2.48722,2.69926,0.0703125,2752,2.48947,2.70151,0.0703125,2752,2.51439,2.72642,0.0703125,2752,2.47404,2.68608,0.0703125,2752,2.4829,2.69494,0.0703125,2752,2.48934,2.70138,0.0703125,2752,2.48235,2.69439,0.0703125
2852,2.34168,2.55372,0.105469,2852,2.32323,2.53526,0.105469,2852,2.34047,2.55251,0.105469,2852,2.3283,2.54033,0.105469,2852,2.31755,2.52959,0.105469,2852,2.31944,2.53148,0.105469,2852,2.334,2.54604,0.105469,2852,2.33056,2.54259,0.105469
2952,2.43106,2.6431,0.0963542,2952,2.40892,2.62096,0.0963542,2952,2.41225,2.62429,0.0963542,2952,2.41439,2.62642,0.0963542,2952,2.41718,2.62921,0.0963542,2952,2.41544,2.62748,0.0963542,2952,2.42561,2.63765,0.09375,2952,2.40011,2.61214,0.0963542
3052,2.37746,2.58949,0.101563,3052,2.38455,2.59659,0.101563,3052,2.3693,2.58133,0.103516,3052,2.3566,2.56863,0.103516,3052,2.39305,2.60509,0.103516,3052,2.36888,2.58092,0.101563,3052,2.37711,2.58915,0.0996094,3052,2.37514,2.58717,0.101563
3145,2.46215,2.67419,0.0703125,3145,2.46931,2.68134,0.0703125,3145,2.47091,2.68295,0.0703125,3145,2.49732,2.70935,0.0703125,3145,2.45615,2.66819,0.0703125,3145,2.46542,2.67746,0.0703125,3145,2.47148,2.68351,0.0703125,3145,2.46537,2.6774,0.0703125
3245,2.33275,2.54479,0.105469,3245,2.31521,2.52724,0.105469,3245,2.3315,2.54353,0.105469,3245,2.32083,2.53286,0.109375,3245,2.31011,2.52214,0.105469,3245,2.30904,2.52107,0.105469,3245,2.32392,2.53595,0.105469,3245,2.31901,2.53105,0.105469
3345,2.41468,2.62671,0.0963542,3345,2.39611,2.60814,0.0963542,3345,2.39575,2.60778,0.0963542,3345,2.39911,2.61115,0.0963542,3345,2.40349,2.61552,0.0963542,3345,2.39913,2.61116,0.0963542,3345,2.40994,2.62197,0.09375,3345,2.38351,2.59554,0.09375
3445,2.36256,2.57459,0.101563,3445,2.36736,2.57939,0.103516,3445,2.35035,2.56238,0.105469,3445,2.3394,2.55143,0.103516,3445,2.37591,2.58794,0.103516,3445,2.35144,2.56347,0.101563,3445,2.35769,2.56972,0.101563,3445,2.35807,2.5701,0.101563
3538,2.44559,2.65762,0.0703125,3538,2.45323,2.66526,0.0703125,3538,2.45445,2.66648,0.0703125,3538,2.48142,2.69345,0.0703125,3538,2.43928,2.65131,0.0703125,3538,2.44919,2.66122,0.0703125,3538,2.45433,2.66636,0.0703125,3538,2.44999,2.66202,0.0703125
3638,2.32478,2.53681,0.105469,3638,2.30793,2.51996,0.101563,3638,2.32309,2.53512,0.101563,3638,2.31321,2.52523,0.105469,3638,2.30306,2.51509,0.105469,3638,2.29912,2.51115,0.105469,3638,2.31358,2.52561,0.105469,3638,2.3097,2.52173,0.105469
3738,2.40078,2.61281,0.0963542,3738,2.3846,2.59663,0.09375,3738,2.38109,2.59312,0.09375,3738,2.38534,2.59736,0.09375,3738,2.39037,2.6024,0.0963542,3738,2.38384,2.59587,0.0963542,3738,2.39596,2.60798,0.09375,3738,2.36801,2.58004,0.09375
3838,2.34873,2.56075,0.103516,3838,2.35174,2.56377,0.101563,3838,2.3343,2.54633,0.105469,3838,2.32419,2.53621,0.103516,3838,2.35992,2.57195,0.103516,3838,2.33593,2.54795,0.101563,3838,2.3414,2.55342,0.105469,3838,2.34318,2.55521,0.101563
3931,2.42933,2.64135,0.0625,3931,2.43812,2.65014,0.0703125,3931,2.4387,2.65073,0.0703125,3931,2.46617,2.6782,0.078125,3931,2.42292,2.63494,0.0703125,3931,2.43419,2.64622,0.0703125,3931,2.43853,2.65056,0.0703125,3931,2.43552,2.64755,0.0703125
4031,2.3189,2.53092,0.101563,4031,2.30271,2.51474,0.109375,4031,2.31695,2.52898,0.101563,4031,2.30761,2.51964,0.109375,4031,2.29841,2.51043,0.105469,4031,2.29208,2.50411,0.105469,4031,2.30615,2.51817,0.109375,4031,2.30387,2.5159,0.101563
4131,2.39405,2.60607,0.09375,4131,2.37895,2.59097,0.0989583,4131,2.37357,2.5856,0.09375,4131,2.37821,2.59023,0.0963542,4131,2.38375,2.59577,0.0963542,4131,2.37596,2.58799,0.0963542,4131,2.38892,2.60094,0.0963542,4131,2.36025,2.57227,0.0911458
4231,2.34425,2.55628,0.101563,4231,2.3473,2.55932,0.105469,4231,2.32966,2.54169,0.105469,4231,2.31988,2.5319,0.105469,4231,2.35519,2.56722,0.103516,4231,2.33158,2.5436,0.101563,4231,2.33695,2.54897,0.107422,4231,2.33909,2.55111,0.0996094
4324,2.42776,2.63979,0.0625,4324,2.43663,2.64865,0.0703125,4324,2.43718,2.64921,0.078125,4324,2.46466,2.67669,0.078125,4324,2.42133,2.63336,0.0703125,4324,2.43277,2.6448,0.0703125,4324,2.43703,2.64906,0.0703125,4324,2.43415,2.64617,0.0703125
4424,2.31818,2.5302,0.101563,4424,2.30203,2.51406,0.109375,4424,2.31617,2.5282,0.105469,4424,2.30693,2.51896,0.109375,4424,2.29783,2.50985,0.105469,4424,2.29119,2.50322,0.105469,4424,2.30523,2.51726,0.109375,4424,2.30315,2.51517,0.101563
4524,2.39288,2.60491,0.09375,4524,2.37791,2.58994,0.0989583,4524,2.37222,2.58424,0.0963542,4524,2.37694,2.58896,0.0963542,4524,2.38257,2.59459,0.0963542,4524,2.37458,2.58661,0.0963542,4524,2.38761,2.59963,0.0963542,4524,2.35887,2.57089,0.0911458
4624,2.34287,2.5549,0.101563,4624,2.34591,2.55794,0.105469,4624,2.32822,2.54024,0.107422,4624,2.31856,2.53058,0.105469,4624,2.35375,2.56578,0.103516,4624,2.33021,2.54224,0.101563,4624,2.33561,2.54763,0.107422,4624,2.33783,2.54986,0.0996094
4717,2.42622,2.63824,0.0625,4717,2.43515,2.64717,0.0703125,4717,2.43567,2.6477,0.078125,4717,2.46316,2.67519,0.078125,4717,2.41975,2.63178,0.0703125,4717,2.43137,2.64339,0.0703125,4717,2.43553,2.64756,0.0703125,4717,2.43277,2.6448,0.0703125
4817,2.31746,2.52948,0.101563,4817,2.30135,2.51337,0.105469,4817,2.31538,2.5274,0.105469,4817,2.30627,2.51829,0.109375,4817,2.29723,2.50926,0.105469,4817,2.2903,2.50232,0.105469,4817,2.30431,2.51634,0.109375,4817,2.30243,2.51445,0.101563
4917,2.39171,2.60374,0.09375,4917,2.37688,2.5889,0.0963542,4917,2.37087,2.58289,0.0963542,4917,2.3757,2.58773,0.0963542,4917,2.38139,2.59341,0.0963542,4917,2.37323,2.58525,0.0963542,4917,2.38632,2.59834,0.0963542,4917,2.3575,2.56953,0.0911458
5017,2.34149,2.55351,0.101563,5017,2.34456,2.55658,0.103516,5017,2.3268,2.53882,0.107422,5017,2.31726,2.52929,0.105469,5017,2.35233,2.56436,0.103516,5017,2.32888,2.54091,0.101563,5017,2.33429,2.54632,0.107422,5017,2.33659,2.54861,0.0996094
5110,2.4247,2.63672,0.0625,5110,2.4337,2.64572,0.0703125,5110,2.43417,2.6462,0.078125,5110,2.46169,2.67371,0.078125,5110,2.41819,2.63022,0.0703125,5110,2.42997,2.642,0.0703125,5110,2.43405,2.64607,0.0703125,5110,2.43142,2.64345,0.0703125
5210,2.31673,2.52876,0.101563,5210,2.30065,2.51268,0.105469,5210,2.3146,2.52662,0.105469,5210,2.30559,2.51762,0.109375,5210,2.29663,2.50866,0.105469,5210,2.28943,2.50145,0.105469,5210,2.30342,2.51545,0.109375,5210,2.3017,2.51373,0.101563
5310,2.39056,2.60258,0.09375,5310,2.37583,2.58785,0.0963542,5310,2.36954,2.58157,0.0963542,5310,2.37447,2.58649,0.0963542,5310,2.38022,2.59224,0.0989583,5310,2.37189,2.58391,0.0963542,5310,2.38505,2.59707,0.0963542,5310,2.35616,2.56818,0.0911458
5410,2.34014,2.55216,0.101563,5410,2.34324,2.55527,0.103516,5410,2.3254,2.53742,0.107422,5410,2.31602,2.52804,0.105469,5410,2.35092,2.56295,0.105469,5410,2.32759,2.53961,0.101563,5410,2.33299,2.54501,0.107422,5410,2.33536,2.54738,0.0996094
5503,2.42319,2.63521,0.0625,5503,2.43226,2.64428,0.0703125,5503,2.43266,2.64468,0.078125,5503,2.46021,2.67223,0.078125,5503,2.41667,2.62869,0.0703125,5503,2.42859,2.64062,0.078125,5503,2.43252,2.64455,0.0703125,5503,2.43008,2.64211,0.0703125
5603,2.31602,2.52805,0.105469,5603,2.29996,2.51198,0.105469,5603,2.31383,2.52585,0.105469,5603,2.30491,2.51694,0.109375,5603,2.29601,2.50804,0.105469,5603,2.28857,2.5006,0.109375,5603,2.30255,2.51457,0.109375,5603,2.30097,2.51299,0.101563
5703,2.38945,2.60147,0.0963542,5703,2.37476,2.58678,0.0963542,5703,2.36825,2.58028,0.0963542,5703,2.37325,2.58527,0.0963542,5703,2.37904,2.59107,0.0989583,5703,2.37056,2.58258,0.0989583,5703,2.38378,2.59581,0.0963542,5703,2.35483,2.56686,0.0911458
5803,2.33882,2.55085,0.103516,5803,2.34195,2.55398,0.103516,5803,2.32401,2.53604,0.107422,5803,2.31477,2.5268,0.105469,5803,2.34954,2.56156,0.105469,5803,2.32631,2.53834,0.103516,5803,2.3317,2.54372,0.107422,5803,2.33414,2.54617,0.0996094
