step, cross_entropy, loss, train_accuracy
1,2.52508,2.73709,0.078125
41,1.8526,2.0658,0.351563
81,1.66506,1.8774,0.40625
121,1.55724,1.76843,0.429688
161,1.47185,1.68256,0.476563
