step, cross_entropy, loss, train_accuracy
1,2.52697,2.73897,0.0625
41,1.80111,2.01489,0.328125
81,1.62965,1.84333,0.414063
121,1.41274,1.62599,0.523438
161,1.3632,1.57649,0.484375
