step, cross_entropy, loss, train_accuracy
1,2.4857,2.69771,0.0859375
41,1.88481,2.09859,0.226563
81,1.57296,1.78659,0.40625
121,1.48986,1.70304,0.484375
161,1.36343,1.57636,0.460938
