step, cross_entropy, loss, train_accuracy
1,2.49336,2.70536,0.0625
41,1.85267,2.06659,0.28125
81,1.60989,1.82359,0.453125
121,1.53282,1.74604,0.4375
161,1.44024,1.65364,0.445313
