step, cross_entropy, loss, train_accuracy
1,2.5297,2.74171,0.0625
41,1.82515,2.03914,0.3125
81,1.80687,2.0205,0.375
121,1.57529,1.78842,0.476563
161,1.39537,1.60842,0.53125
