step, cross_entropy, loss, train_accuracy
1,2.53913,2.75114,0.0546875
41,1.90856,2.12196,0.265625
81,1.70115,1.91389,0.382813
121,1.53233,1.74388,0.40625
161,1.39411,1.60496,0.476563
