step, cross_entropy, loss, train_accuracy
1,2.66477,2.87684,0.0703125
41,1.82338,2.03692,0.28125
81,1.582,1.7949,0.414063
121,1.58878,1.8008,0.414063
161,1.45182,1.66331,0.492188
