step, cross_entropy, loss, train_accuracy
1,2.6686,2.88068,0.0703125
41,1.72394,1.93741,0.34375
81,1.60623,1.81983,0.40625
121,1.35848,1.57211,0.484375
161,1.35564,1.56971,0.453125
