step_mut49_5MR1bgr, cross_entropy_mut49_5MR1bgr, loss_mut49_5MR1bgr, train_accuracy_mut49_5MR1bgr,step_mut49_5MR1brg, cross_entropy_mut49_5MR1brg, loss_mut49_5MR1brg, train_accuracy_mut49_5MR1brg,step_mut49_5MR1gbr, cross_entropy_mut49_5MR1gbr, loss_mut49_5MR1gbr, train_accuracy_mut49_5MR1gbr,step_mut49_5MR1grb, cross_entropy_mut49_5MR1grb, loss_mut49_5MR1grb, train_accuracy_mut49_5MR1grb,step_mut49_5MR1rbg, cross_entropy_mut49_5MR1rbg, loss_mut49_5MR1rbg, train_accuracy_mut49_5MR1rbg,step_mut49_5MR1rgb, cross_entropy_mut49_5MR1rgb, loss_mut49_5MR1rgb, train_accuracy_mut49_5MR1rgb
1,2.66477,2.87684,0.0703125,1,2.66778,2.87985,0.0703125,1,2.6686,2.88068,0.0703125,1,2.67695,2.88902,0.0703125,1,2.667,2.87907,0.0703125,1,2.66512,2.8772,0.0703125
41,1.82338,2.03692,0.28125,41,1.83441,2.04836,0.3125,41,1.72394,1.93741,0.34375,41,1.77275,1.98584,0.382813,41,1.77281,1.98598,0.335938,41,1.82222,2.03591,0.289063
81,1.582,1.7949,0.414063,81,1.71005,1.92351,0.367188,81,1.60623,1.81983,0.40625,81,1.60985,1.82214,0.445313,81,1.6599,1.87241,0.421875,81,1.61458,1.82754,0.445313
121,1.58878,1.8008,0.414063,121,1.53044,1.74316,0.445313,121,1.35848,1.57211,0.484375,121,1.527,1.73856,0.453125,121,1.58127,1.79278,0.421875,121,1.60375,1.81558,0.40625
161,1.45182,1.66331,0.492188,161,1.46882,1.68153,0.484375,161,1.35564,1.56971,0.453125,161,1.51005,1.721,0.460938,161,1.46599,1.67703,0.445313,161,1.58488,1.79581,0.390625
