step, cross_entropy, loss, train_accuracy
1,2.66778,2.87985,0.0703125
41,1.83441,2.04836,0.3125
81,1.71005,1.92351,0.367188
121,1.53044,1.74316,0.445313
161,1.46882,1.68153,0.484375
