step, cross_entropy, loss, train_accuracy
1,2.667,2.87907,0.0703125
41,1.77281,1.98598,0.335938
81,1.6599,1.87241,0.421875
121,1.58127,1.79278,0.421875
161,1.46599,1.67703,0.445313
