step, cross_entropy, loss, train_accuracy
1,2.66512,2.8772,0.0703125
41,1.82222,2.03591,0.289063
81,1.61458,1.82754,0.445313
121,1.60375,1.81558,0.40625
161,1.58488,1.79581,0.390625
