step, cross_entropy, loss, train_accuracy
1,2.67695,2.88902,0.0703125
41,1.77275,1.98584,0.382813
81,1.60985,1.82214,0.445313
121,1.527,1.73856,0.453125
161,1.51005,1.721,0.460938
