step, cross_entropy, loss, train_accuracy
1,2.55784,2.77002,0.09375
41,2.30787,2.51778,0.09375
81,2.23371,2.44063,0.140625
121,2.10542,2.30937,0.171875
161,2.00045,2.20195,0.164063
