step, cross_entropy, loss, train_accuracy
1,2.55238,2.76456,0.09375
41,2.30577,2.5157,0.09375
81,2.2439,2.45089,0.109375
121,2.11078,2.31495,0.1875
161,1.96947,2.17145,0.203125
