step_originalData, cross_entropy_originalData, loss_originalData, train_accuracy_originalData,step_rotate180, cross_entropy_rotate180, loss_rotate180, train_accuracy_rotate180,step_rotate180transpose, cross_entropy_rotate180transpose, loss_rotate180transpose, train_accuracy_rotate180transpose,step_rotate270, cross_entropy_rotate270, loss_rotate270, train_accuracy_rotate270,step_rotate270transpose, cross_entropy_rotate270transpose, loss_rotate270transpose, train_accuracy_rotate270transpose,step_rotate90, cross_entropy_rotate90, loss_rotate90, train_accuracy_rotate90,step_rotate90transpose, cross_entropy_rotate90transpose, loss_rotate90transpose, train_accuracy_rotate90transpose,step_transpose, cross_entropy_transpose, loss_transpose, train_accuracy_transpose
809,0.510469,0.739529,0.808594,809,0.668779,0.904493,0.761719,809,0.769168,0.99194,0.726563,809,0.923961,1.14755,0.671875,809,0.609449,0.839571,0.777344,809,0.761836,0.986048,0.707031,809,0.642378,0.87478,0.78125,809,0.778261,1.00203,0.714844
909,0.676581,0.911543,0.791667,909,0.591805,0.833372,0.78125,909,0.723271,0.951061,0.726563,909,0.741183,0.970469,0.690104,909,0.425286,0.661157,0.807292,909,0.784368,1.0139,0.710938,909,0.686385,0.924182,0.763021,909,0.732908,0.962355,0.726563
945,0.524488,0.761562,0.828125,945,0.466745,0.710328,0.835938,945,0.644829,0.87424,0.765625,945,0.77844,1.0097,0.6875,945,0.56169,0.799403,0.8125,945,0.688397,0.920017,0.726563,945,0.493876,0.733799,0.8125,945,0.70352,0.934765,0.757813
1045,0.504862,0.747707,0.828125,1045,0.414476,0.664557,0.851563,1045,0.648268,0.883807,0.777344,1045,0.746659,0.984137,0.726563,1045,0.490933,0.735475,0.832031,1045,0.581955,0.819537,0.75,1045,0.460603,0.707293,0.820313,1045,0.714474,0.952265,0.757813
1145,0.502701,0.752706,0.822917,1145,0.420839,0.676909,0.851563,1145,0.603389,0.845423,0.778646,1145,0.538673,0.783929,0.752604,1145,0.397151,0.648687,0.84375,1145,0.670271,0.914647,0.763021,1145,0.556745,0.809489,0.815104,1145,0.63795,0.882538,0.763021
1181,0.421828,0.673626,0.851563,1181,0.421153,0.679148,0.851563,1181,0.520863,0.765118,0.796875,1181,0.574037,0.821472,0.78125,1181,0.47982,0.734134,0.84375,1181,0.478648,0.725431,0.835938,1181,0.32627,0.581207,0.875,1181,0.550858,0.798103,0.820313
1281,0.368634,0.626494,0.855469,1281,0.362885,0.627721,0.855469,1281,0.555979,0.807976,0.800781,1281,0.618297,0.873552,0.78125,1281,0.238622,0.499997,0.890625,1281,0.429068,0.683445,0.855469,1281,0.441941,0.703611,0.863281,1281,0.426654,0.681063,0.828125
1381,0.325516,0.589973,0.864583,1381,0.368214,0.638666,0.861979,1381,0.570295,0.829851,0.802083,1381,0.485025,0.748518,0.794271,1381,0.295169,0.563283,0.890625,1381,0.467857,0.73049,0.859375,1381,0.41525,0.683266,0.864583,1381,0.427683,0.689319,0.830729
1417,0.378688,0.645079,0.867188,1417,0.270258,0.542615,0.890625,1417,0.452103,0.714441,0.804688,1417,0.47527,0.741243,0.796875,1417,0.236766,0.506941,0.90625,1417,0.546326,0.811641,0.8125,1417,0.40851,0.67845,0.835938,1417,0.556681,0.821222,0.867188
1517,0.246384,0.52027,0.898438,1517,0.217364,0.495636,0.914063,1517,0.380382,0.650875,0.84375,1517,0.372501,0.645786,0.84375,1517,0.210699,0.487698,0.921875,1517,0.382012,0.655668,0.851563,1517,0.235909,0.51228,0.886719,1517,0.4475,0.720267,0.851563
1617,0.269535,0.548325,0.908854,1617,0.251226,0.534537,0.908854,1617,0.552642,0.830594,0.828125,1617,0.360258,0.641689,0.854167,1617,0.281302,0.564402,0.924479,1617,0.330986,0.612735,0.861979,1617,0.287005,0.568134,0.895833,1617,0.531786,0.813052,0.846354
1653,0.249863,0.529799,0.898438,1653,0.176044,0.460545,0.929688,1653,0.379986,0.660662,0.859375,1653,0.386202,0.669543,0.859375,1653,0.278899,0.563816,0.890625,1653,0.453218,0.737537,0.820313,1653,0.30377,0.586189,0.875,1653,0.340505,0.62492,0.890625
1753,0.213791,0.500285,0.914063,1753,0.22449,0.514533,0.917969,1753,0.380661,0.669215,0.839844,1753,0.411116,0.701488,0.863281,1753,0.190372,0.480557,0.910156,1753,0.278845,0.571718,0.867188,1753,0.192641,0.480646,0.917969,1753,0.337205,0.628766,0.878906
1853,0.215585,0.505715,0.919271,1853,0.218258,0.510955,0.914063,1853,0.399868,0.695762,0.846354,1853,0.276018,0.574005,0.869792,1853,0.155969,0.450475,0.921875,1853,0.320355,0.621032,0.872396,1853,0.279568,0.571541,0.924479,1853,0.223049,0.521844,0.890625
1889,0.14824,0.439291,0.953125,1889,0.111419,0.405216,0.976563,1889,0.305729,0.60377,0.875,1889,0.290697,0.590841,0.921875,1889,0.207915,0.504417,0.929688,1889,0.314925,0.618135,0.867188,1889,0.266405,0.560063,0.9375,1889,0.327407,0.628386,0.867188
1989,0.125179,0.42206,0.953125,1989,0.157606,0.45475,0.972656,1989,0.283462,0.588296,0.894531,1989,0.217697,0.524664,0.914063,1989,0.203768,0.503525,0.925781,1989,0.192661,0.503561,0.902344,1989,0.112105,0.4093,0.945313,1989,0.241031,0.549222,0.882813
2089,0.221189,0.520133,0.947917,2089,0.11361,0.412479,0.963542,2089,0.35988,0.669804,0.888021,2089,0.157123,0.469365,0.932292,2089,0.127559,0.432005,0.934896,2089,0.251759,0.570475,0.895833,2089,0.341128,0.641176,0.934896,2089,0.232573,0.546494,0.888021
2125,0.255999,0.556527,0.914063,2125,0.15777,0.45678,0.9375,2125,0.31822,0.630039,0.882813,2125,0.193156,0.506874,0.945313,2125,0.0910138,0.395705,0.96875,2125,0.380876,0.701001,0.835938,2125,0.105702,0.406038,0.953125,2125,0.287259,0.603088,0.882813
2225,0.126591,0.430331,0.933594,2225,0.166886,0.470477,0.949219,2225,0.334741,0.652301,0.894531,2225,0.184555,0.50415,0.941406,2225,0.0560048,0.362735,0.976563,2225,0.142058,0.467912,0.902344,2225,0.113107,0.416275,0.957031,2225,0.133685,0.456599,0.917969
2325,0.221577,0.527047,0.921875,2325,0.0950227,0.39868,0.953125,2325,0.228588,0.550424,0.898438,2325,0.166965,0.492135,0.9375,2325,0.130593,0.438908,0.96875,2325,0.208958,0.539721,0.914063,2325,0.141238,0.445522,0.955729,2325,0.19007,0.51574,0.911458
2361,0.189894,0.495789,0.914063,2361,0.0439386,0.346385,1.0,2361,0.211295,0.534513,0.90625,2361,0.140334,0.466536,0.960938,2361,0.144628,0.452961,0.929688,2361,0.142026,0.474518,0.96875,2361,0.135086,0.438971,0.945313,2361,0.195565,0.522483,0.9375
2461,0.0842015,0.391285,0.941406,2461,0.0643372,0.369233,0.988281,2461,0.129699,0.457326,0.9375,2461,0.167925,0.49844,0.949219,2461,0.0617593,0.372324,0.953125,2461,0.148941,0.486268,0.960938,2461,0.0879357,0.389941,0.960938,2461,0.0950722,0.426859,0.957031
2561,0.0936184,0.401684,0.950521,2561,0.0989317,0.404609,0.979167,2561,0.169536,0.502282,0.942708,2561,0.218469,0.552899,0.942708,2561,0.0770949,0.386721,0.960938,2561,0.28115,0.622476,0.932292,2561,0.121927,0.426691,0.955729,2561,0.165697,0.501143,0.950521
2597,0.0630587,0.370348,0.976563,2597,0.0684609,0.374171,0.984375,2597,0.196087,0.529543,0.929688,2597,0.0904794,0.425324,0.96875,2597,0.144562,0.454161,0.945313,2597,0.132136,0.474389,0.953125,2597,0.0976132,0.403493,0.96875,2597,0.178878,0.515315,0.945313
2697,0.0868095,0.393519,0.976563,2697,0.174635,0.479784,0.960938,2697,0.253317,0.590627,0.925781,2697,0.0894852,0.426754,0.972656,2697,0.0851926,0.396837,0.957031,2697,0.154158,0.499465,0.949219,2697,0.102797,0.408734,0.96875,2697,0.120532,0.460619,0.949219
2797,0.171054,0.477138,0.96875,2797,0.125477,0.430853,0.958333,2797,0.192002,0.530609,0.929688,2797,0.106054,0.445821,0.966146,2797,0.0864399,0.397051,0.966146,2797,0.129561,0.478099,0.958333,2797,0.0571528,0.362703,0.973958,2797,0.21126,0.554431,0.942708
2833,0.0882931,0.39428,0.976563,2833,0.0660082,0.371207,0.96875,2833,0.14864,0.487785,0.953125,2833,0.156648,0.497561,0.960938,2833,0.0920114,0.402227,0.96875,2833,0.128275,0.477195,0.945313,2833,0.0927044,0.397837,0.960938,2833,0.0970033,0.440221,0.96875
2933,0.0820582,0.389311,0.96875,2933,0.106598,0.41098,0.960938,2933,0.209018,0.552425,0.933594,2933,0.143473,0.485645,0.953125,2933,0.0299796,0.338527,0.976563,2933,0.132147,0.480928,0.949219,2933,0.0885187,0.392888,0.964844,2933,0.101662,0.447001,0.96875
3033,0.0689233,0.374385,0.96875,3033,0.0639986,0.366213,0.966146,3033,0.0848105,0.428592,0.947917,3033,0.145672,0.489032,0.955729,3033,0.225977,0.533692,0.958333,3033,0.126824,0.478874,0.953125,3033,0.108493,0.410885,0.960938,3033,0.104079,0.450811,0.966146
3069,0.0300584,0.33423,0.992188,3069,0.0621518,0.363956,0.984375,3069,0.128343,0.471861,0.9375,3069,0.0873628,0.431244,0.984375,3069,0.10591,0.414254,0.960938,3069,0.0731181,0.425202,0.984375,3069,0.131588,0.43337,0.960938,3069,0.102897,0.449942,0.945313
3169,0.0572178,0.360941,0.988281,3169,0.0555751,0.357467,0.984375,3169,0.0991241,0.445325,0.949219,3169,0.0812124,0.427466,0.972656,3169,0.0212748,0.328796,0.976563,3169,0.131717,0.485584,0.972656,3169,0.0502549,0.351405,0.972656,3169,0.0882435,0.436023,0.953125
3269,0.130183,0.432907,0.976563,3269,0.0890208,0.387817,0.973958,3269,0.17069,0.516485,0.947917,3269,0.0903208,0.437504,0.973958,3269,0.0421431,0.346963,0.981771,3269,0.194942,0.549759,0.96875,3269,0.040933,0.339284,0.976563,3269,0.164694,0.515131,0.950521
3305,0.090887,0.393019,0.96875,3305,0.196806,0.494918,0.953125,3305,0.117511,0.462778,0.976563,3305,0.134321,0.481448,0.953125,3305,0.0968363,0.400072,0.960938,3305,0.133672,0.488413,0.953125,3305,0.0336291,0.330968,0.992188,3305,0.0840481,0.434867,0.976563
3405,0.0845018,0.386969,0.972656,3405,0.0989881,0.396575,0.953125,3405,0.109356,0.454793,0.96875,3405,0.145228,0.493179,0.945313,3405,0.0694752,0.371495,0.964844,3405,0.0751018,0.430987,0.96875,3405,0.0688833,0.365589,0.984375,3405,0.165142,0.515669,0.957031
3505,0.0589525,0.360165,0.976563,3505,0.110084,0.403607,0.960938,3505,0.113772,0.461805,0.963542,3505,0.116294,0.464893,0.950521,3505,0.0455183,0.346536,0.973958,3505,0.108765,0.465429,0.971354,3505,0.165274,0.460947,0.973958,3505,0.0531297,0.403896,0.966146
