step, cross_entropy, loss, train_accuracy
1,2.65822,2.8703,0.0703125
41,1.76067,1.9743,0.382813
81,1.65878,1.87168,0.351563
121,1.58082,1.79365,0.429688
161,1.42457,1.63746,0.46875
