step, cross_entropy, loss, train_accuracy
1,2.65895,2.87103,0.0703125
41,1.79785,2.01155,0.304688
81,1.6319,1.84531,0.398438
121,1.49793,1.711,0.484375
161,1.4142,1.62756,0.453125
