step, cross_entropy, loss, train_accuracy
1,2.65709,2.86916,0.0703125
41,1.70945,1.92318,0.390625
81,1.61085,1.82392,0.414063
121,1.54345,1.7558,0.375
161,1.45915,1.67155,0.445313
