step, cross_entropy, loss, train_accuracy
1,2.66002,2.8721,0.0703125
41,1.6841,1.89772,0.375
81,1.62656,1.83987,0.414063
121,1.51832,1.731,0.4375
161,1.32703,1.53989,0.507813
