step, cross_entropy, loss, train_accuracy
1,2.66021,2.87229,0.0703125
41,1.72348,1.93728,0.34375
81,1.64513,1.8583,0.421875
121,1.49806,1.7102,0.492188
161,1.45193,1.66404,0.445313
