step, cross_entropy, loss, train_accuracy
1,2.49155,2.70362,0.109375
25,1.98992,2.20295,0.21875
49,1.814,2.02748,0.328125
73,1.78114,1.99442,0.382813
97,1.6693,1.88219,0.429688
