step, cross_entropy, loss, train_accuracy
1,2.50385,2.71592,0.109375
25,1.96056,2.17384,0.25
49,1.80101,2.0149,0.335938
73,1.74006,1.95352,0.367188
97,1.57158,1.78453,0.429688
