step, cross_entropy, loss, train_accuracy
1,2.516,2.72808,0.109375
25,1.91781,2.13088,0.257813
49,1.89453,2.1081,0.28125
73,1.7338,1.94697,0.421875
97,1.61257,1.82534,0.445313
