step, cross_entropy, loss, train_accuracy
1,2.50613,2.71821,0.109375
25,2.05358,2.26691,0.242188
49,1.82589,2.03991,0.34375
73,1.78476,1.99853,0.367188
97,1.65065,1.86389,0.398438
