step, cross_entropy, loss, train_accuracy
1,2.54445,2.75653,0.109375
25,1.98147,2.19468,0.265625
49,1.75868,1.97258,0.367188
73,1.69136,1.90546,0.390625
97,1.62669,1.84102,0.390625
