step, cross_entropy, loss, train_accuracy
1,2.6737,2.88577,0.0703125
41,1.77578,1.98933,0.289063
81,1.63527,1.84856,0.359375
121,1.51953,1.73213,0.398438
161,1.40018,1.61269,0.453125
