step, cross_entropy, loss, train_accuracy
1,2.64588,2.85796,0.0703125
41,1.74493,1.95825,0.34375
81,1.53724,1.75011,0.453125
121,1.45168,1.66399,0.492188
161,1.32803,1.54016,0.507813
